시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
유치원,원일유치원,경기도 용인시 처인구 금학로 39,경기도 용인시 처인구 삼가동 212번지,37.2428582,127.1694531,경기도 용인시,용인동부경찰서,Y,1,6~7,2019-04-10
어린이집,기흥해맑은 어린이집,경기도 용인시 기흥구 용구대로2152번길 12,경기도 용인시 기흥구 신갈동 1-3번지,37.2794124,127.1071343,경기도 용인시,용인동부경찰서,Y,1,6,2019-04-10
어린이집,구갈어린이집,경기도 용인시 기흥구 강남서로 8,경기도 용인시 기흥구 구갈동 578-1번지,37.2708117,127.1299239,경기도 용인시,용인동부경찰서,Y,1,15,2019-04-10
어린이집,성모어린이집,경기도 용인시 처인구 중부대로1408번길 15,경기도 용인시 처인구 김량장동 376번지,37.2314983,127.2013812,경기도 용인시,용인동부경찰서,Y,1,5~6,2019-04-10
어린이집,기흥어린이집,경기도 용인시 기흥구 금화로108번길 16,경기도 용인시 기흥구 상갈동 122-22번지,37.2677894,127.1066263,경기도 용인시,용인동부경찰서,Y,1,6,2019-04-10
어린이집,푸르니수지 어린이집,경기도 용인시 수지구 고기로 176,경기도 용인시 수지구 동천동 64번지,37.3508129,127.0863601,경기도 용인시,용인서부경찰서,Y,1,5,2019-04-10
어린이집,ESL어학원,경기도 용인시 기흥구 용인향교로20번길 9,경기도 용인시 기흥구 언남동 329-2번지,37.2966126,127.1208598,경기도 용인시,용인서부경찰서,N,,3,2019-04-10
어린이집,행복한 숲 어린이집,경기도 용인시 기흥구 용인향교로20번길 12,경기도 용인시 기흥구 언남동 328-1번지,37.2962236,127.1206155,경기도 용인시,용인서부경찰서,Y,1,3,2019-04-10
어린이집,포곡빅스맘어린이집,경기도 용인시 포곡읍 포곡로118번길 13-3(협진원룸),경기도 용인시 처인구 포곡읍 둔전리 131-1번지 협진원룸,37.2693165,127.219805,경기도 용인시,용인동부경찰서,Y,1,6,2019-04-10
유치원,강남큰빛유치원,경기도 용인시 기흥구 강남서로75번길 9,경기도 용인시 기흥구 구갈동 556-3번지,37.2778588,127.1289663,경기도 용인시,용인동부경찰서,Y,1,8,2019-04-10
유치원,구갈성민유치원,경기도 용인시 기흥구 관곡로64번길 6-1,경기도 용인시 기흥구 구갈동 348-5번지,37.2820563,127.1126364,경기도 용인시,용인동부경찰서,Y,1,9,2019-04-10
유치원,예일유치원,경기도 용인시 기흥구 지삼로 73-3,경기도 용인시 기흥구 지곡동 483-1번지,37.2511006,127.1297548,경기도 용인시,용인동부경찰서,Y,1,7,2019-04-10
유치원,예인유치원,경기도 용인시 수지구 수지로 325,경기도 용인시 수지구 풍덕천동 691번지,37.3280047,127.0928015,경기도 용인시,용인서부경찰서,Y,1,14,2019-04-10
유치원,동그라미유치원,경기도 용인시 처인구 명지로 77-12,경기도 용인시 처인구 역북동 591-3번지,37.2290773,127.1898766,경기도 용인시,용인동부경찰서,Y,1,12,2019-04-10
초등학교,고천초등학교,경기도 의왕시 효행로 10,경기도 의왕시 고천동 296-1번지,37.348968,126.975635,경기도 의왕시청,의왕경찰서,Y,,6~14,2020-02-04
초등학교,포일초등학교,경기도 의왕시 포일세거리로 51,경기도 의왕시 포일동 647번지,37.399582,126.985639,경기도 의왕시청,의왕경찰서,Y,,20~22,2020-02-04
초등학교,부곡초등학교,경기도 의왕시 철도박물관로 143,경기도 의왕시 삼동 158-3번지,37.316306,126.949477,경기도 의왕시청,의왕경찰서,Y,,9~12,2020-02-04
초등학교,덕성초등학교,경기도 의왕시 덕영대로 123,경기도 의왕시 삼동 263번지,37.321582,126.958202,경기도 의왕시청,의왕경찰서,Y,,10~25,2020-02-04
초등학교,오전초ㆍ모락초ㆍ해나라유치원,경기도 의왕시 찬우물길 49,경기도 의왕시 오전동 848번지,37.354950,126.972468,경기도 의왕시청,의왕경찰서,Y,,9~15,2020-02-04
초등학교,의왕초등학교,경기도 의왕시 모락로 56,경기도 의왕시 오전동 27-5번지,37.363725,126.968135,경기도 의왕시청,의왕경찰서,Y,,17~33,2020-02-04
초등학교,백운초등학교,경기도 의왕시 백운초등길 4,경기도 의왕시 내손동 622번지,37.385697,126.974819,경기도 의왕시청,의왕경찰서,Y,,8~25,2020-02-04
초등학교,갈뫼초등학교,경기도 의왕시 갈미로 27,경기도 의왕시 내손동 780번지,37.376794,126.972229,경기도 의왕시청,의왕경찰서,Y,,16~25,2020-02-04
초등학교,덕장초등학교,경기도 의왕시 덕장로 33,경기도 의왕시 청계동 975번지,37.392216,126.997077,경기도 의왕시청,의왕경찰서,Y,,8~20,2020-02-04
유치원,한우리유치원,경기도 의왕시 현충탑길 3,경기도 의왕시 왕곡동 296-2번지,37.346712,126.978155,경기도 의왕시청,의왕경찰서,Y,,10,2020-02-04
유치원,자연유치원,경기도 의왕시 위인로 25,경기도 의왕시 왕곡동 602-1번지,37.343815,126.978889,경기도 의왕시청,의왕경찰서,Y,,12,2020-02-04
어린이집,성결어린이집,경기도 의왕시 신장승길 7,경기도 의왕시 삼동 208-35번지,37.320449,126.954746,경기도 의왕시청,의왕경찰서,Y,,8,2020-02-04
어린이집,꿈나무어린이집,경기도 의왕시 모락로 105-8,경기도 의왕시 오전동 19번지,37.367779,126.965922,경기도 의왕시청,의왕경찰서,Y,,8,2020-02-04
어린이집,리틀훼밀리ㆍ숲속어린이집,경기도 의왕시 왕곡로 200,경기도 의왕시 왕곡동 19-1번지,37.345921,126.996402,경기도 의왕시청,의왕경찰서,Y,,12,2020-02-04
어린이집,시립왕곡어린이집,경기도 의왕시 왕곡로 47-18,경기도 의왕시 왕곡동 591번지,37.347612,126.979839,경기도 의왕시청,의왕경찰서,N,,8,2020-02-04
어린이집,지구촌어린이집,경기도 의왕시 묵배미길 3,경기도 의왕시 오전동 468-1번지,37.354041,126.986338,경기도 의왕시청,의왕경찰서,N,,8,2020-02-04
초등학교,백운호수초등학교,경기도 의왕시 백운중앙로 57,경기도 의왕시 학의동 706-3번지,37.370678,127.006002,경기도 의왕시청,의왕경찰서,N,,11,2020-02-04
초등학교,내손ㆍ내동초등학교,경기도 의왕시 내손순환로 175,경기도 의왕시 내손동 849-1번지,37.388861,126.981982,경기도 의왕시청,의왕경찰서,Y,,20~25,2020-02-04
초등학교,왕곡초등학교,경기도 의왕시 왕곡로 58,경기도 의왕시 왕곡동 604번지,37.345181,126.980489,경기도 의왕시청,의왕경찰서,Y,,8~20,2020-02-04
어린이집,중앙어린이집,경기도 의정부시 추동로92번길 59,경기도 의정부시 신곡동 115번지,37.746117,127.0661556,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,호암초등학교,경기도 의정부시 호암로 47,경기도 의정부시 호원동 226-14번지,37.704849,127.046118,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
유치원,귀복유치원,경기도 의정부시 녹양로18번길 16,경기도 의정부시 가능동 352-7번지,37.7528826,127.0330618,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,봉화유치원,경기도 의정부시 시민로387번길 83,경기도 의정부시 용현동 390-6번지,37.7382665,127.0767967,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,새시대어린이집,경기도 의정부시 신흥로207번길 51,경기도 의정부시 의정부동 553번지,37.7344368,127.0403073,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
특수학교,희망학교,경기도 의정부시 진등로11번길 9-2,경기도 의정부시 녹양동 386-4번지,37.7589349,127.0317675,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,푸른숲 어린이집,경기도 의정부시 흥선로92번길 15-26,경기도 의정부시 가능동 745-15번지,37.7417471,127.0377054,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,호원초등학교,경기도 의정부시 전좌로156번길 20,경기도 의정부시 호원동 292-1번지,37.721922,127.040921,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,회룡초등학교,경기도 의정부시 안말로 57,경기도 의정부시 호원동 274-27번지,37.7152943,127.044922,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
유치원,송양유치원,경기도 의정부시 민락로243번길 94,경기도 의정부시 민락동 881번지,37.7478446,127.1065506,경기도 의정부시청,의정부경찰서,N,,,2019-04-01
어린이집,산호어린이집,경기도 의정부시 용민로 459,경기도 의정부시 민락동 898번지,37.7530402,127.1180859,경기도 의정부시청,의정부경찰서,N,,,2019-04-01
유치원,코코유치원,경기도 의정부시 누원로 37,경기도 의정부시 장암동 414-4번지,37.6905141,127.0522472,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,성애쉐마어린이집,경기도 의정부시 오목로19번길 18,경기도 의정부시 용현동 39-24번지,37.738098,127.0336819,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,자연유치원,경기도 의정부시 송산로971번길 76-17,경기도 의정부시 산곡동 619번지,37.7154853,127.1011806,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,의순초등학교,경기도 의정부시 부용로 77,경기도 의정부시 금오동 469-3번지,37.750707,127.066061,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,장암초등학교,경기도 의정부시 동일로 417,경기도 의정부시 장암동 17-23번지,37.725668,127.059557,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
어린이집,고은별어린이집,경기도 의정부시 녹양로103번길 13-17,경기도 의정부시 녹양동 158-6번지,37.7594493,127.0347308,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,예쁜꼬마어린이집,경기도 의정부시 하금로 17,경기도 의정부시 금오동 289-3번지,37.7519263,127.0603123,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,효자초등학교,경기도 의정부시 부용로204번길 16,경기도 의정부시 신곡동 784-1번지,37.749987,127.0780115,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
유치원,샘터유치원,경기도 의정부시 오목로122번길 20,경기도 의정부시 민락동 579번지,37.7380048,127.0945162,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,산내들유치원,경기도 의정부시 용현로159번길 18,경기도 의정부시 민락동 692-3번지,37.740374,127.0933958,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,성지어린이집,경기도 의정부시 동일로466번길 21,경기도 의정부시 신곡동 359-1번지,37.729375,127.060418,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,연화유치원,경기도 의정부시 둔야로5번길 70,경기도 의정부시 의정부동 517-1번지,37.736385,127.0395651,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,유정유치원,경기도 의정부시 부용로213번길 39,경기도 의정부시 신곡동 774-1번지,37.7512577,127.0813434,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,자비유치원,경기도 의정부시 태평로138번길 16,경기도 의정부시 의정부동 9-13번지,37.7449523,127.0519744,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,열매유치원,경기도 의정부시 평화로 360,경기도 의정부시 호원동 430번지,37.7234046,127.0487417,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,경기어린이집,경기도 의정부시 금신로 306,경기도 의정부시 신곡동 95-1번지,37.7445961,127.063995,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,호원승리어린이집,경기도 의정부시 신흥로 57-31,경기도 의정부시 호원동 291-4번지,37.7207238,127.0413577,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,참다운어린이집,경기도 의정부시 비우로99번길 12,경기도 의정부시 녹양동 83-93번지,37.7589218,127.038097,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,어룡어린이집,경기도 의정부시 산단로76번길 77,경기도 의정부시 용현동 524-2번지,37.7430616,127.0822038,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,YMCA어린이집,경기도 의정부시 신흥로207번길 27,경기도 의정부시 의정부동 560번지,37.734461,127.0418465,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,경의초등학교,경기도 의정부시 경의로 135,경기도 의정부시 의정부동 366번지,37.734143,127.051268,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,금오초등학교,경기도 의정부시 천보로 418,경기도 의정부시 금오동 234-47번지,37.756143,127.065999,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,녹양초등학교,경기도 의정부시 체육로 265-25,경기도 의정부시 녹양동 398번지,37.763362,127.036438,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,동암초등학교,경기도 의정부시 장곡로 206,경기도 의정부시 장암동 37-52번지,37.723229,127.054179,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,동오초등학교,경기도 의정부시 추동로23번길 10,경기도 의정부시 신곡동 669-3번지,37.744516,127.058356,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,민락초등학교,경기도 의정부시 용현로159번길 26,경기도 의정부시 민락동 692-2번지,37.741766,127.094759,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,발곡초등학교,경기도 의정부시 동일로454번길 74,경기도 의정부시 신곡동 727-3번지,37.728279,127.062973,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,배영초등학교,경기도 의정부시 가능로135번길 20,경기도 의정부시 의정부동 229-2번지,37.747693,127.046876,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,부용초등학교,경기도 의정부시 오목로 83,경기도 의정부시 민락동 756-6번지,37.735915,127.090651,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,삼현초등학교,경기도 의정부시 송양로 87,경기도 의정부시 민락동 893번지,37.751115,127.1157809,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,성모유치원,경기도 의정부시 신흥로265번길 27,경기도 의정부시 의정부동 429-6번지,37.7399226,127.0430185,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,유람유치원,경기도 의정부시 동일로522번길 13,경기도 의정부시 신곡동 440-1번지,37.7352449,127.0591855,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,삼성유치원,경기도 의정부시 오목로35번길 31,경기도 의정부시 용현동 39-93번지,37.7343196,127.0857618,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,늘푸른유치원,경기도 의정부시 녹양로 86-60,경기도 의정부시 녹양동 80번지,37.7591732,127.0361088,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,그림유치원,경기도 의정부시 신흥로207번길 44,경기도 의정부시 의정부동 554-5번지,37.7348206,127.0408594,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,꿈빛사랑어린이집,경기도 의정부시 승지로19번길 33,경기도 의정부시 민락동 559번지,37.7393252,127.0918792,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,샛별어린이집,경기도 의정부시 호국로1135번길 60,경기도 의정부시 가능동 698-1번지,37.7442922,127.0278962,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,한우리썸머힐어린이집,경기도 의정부시 시민로387번길 57,경기도 의정부시 용현동 391-2번지,37.7369751,127.077221,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,예쁜우리어린이집,경기도 의정부시 승지로19번길 27,경기도 의정부시 민락동 559-1번지,37.739041,127.0916978,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,튼튼어린이집,경기도 의정부시 평화로428번길 68,경기도 의정부시 의정부동 393-1번지,37.7301381,127.052009,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,코지랜드어린이집,경기도 의정부시 녹양로 91-2,경기도 의정부시 녹양동 158-19번지,37.7590282,127.0343607,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,라빈츠킨더어린이집,경기도 의정부시 부용로 21,경기도 의정부시 금오동 465-3번지,37.7488369,127.0605579,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,청룡보듬이 나눔이 어린이집,경기도 의정부시 신곡로70번길 9,경기도 의정부시 신곡동 708-11번지,37.7329836,127.0570756,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,한터어린이집,경기도 의정부시 송현로82번길 92-9,경기도 의정부시 민락동 784번지,37.7453068,127.0906354,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,서 초등학교,경기도 의정부시 둔야로 57,경기도 의정부시 가능동 834번지,37.741102,127.038645,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,송산초등학교,경기도 의정부시 오목로 228,경기도 의정부시 민락동 846번지,37.738098,127.0336819,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,송양초등학교,경기도 의정부시 송양로 49,경기도 의정부시 낙양동 753번지,37.753239,127.111981,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,신동초등학교,경기도 의정부시 시민로179번길 42,경기도 의정부시 신곡동 561번지,37.739903,127.055011,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
어린이집,라트어린이집,경기도 의정부시 용민로 230,경기도 의정부시 낙양동 714번지,37.748184,127.1066604,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,오동초등학교,경기도 의정부시 용민로 151,경기도 의정부시 민락동 735-6번지,37.742795,127.090422,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,용현초등학교,경기도 의정부시 용민로 87,경기도 의정부시 용현동 5-1번지,37.738809,127.087218,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
어린이집,예대어린이집,경기도 의정부시 부용로 7,경기도 의정부시 금오동 464-2번지,37.7481486,127.0592185,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,산새어린이집,경기도 의정부시 동일로472번길 29,경기도 의정부시 신곡동 353-43번지,37.7310544,127.0603265,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,의정부초등학교,경기도 의정부시 동일로522번길 30,경기도 의정부시 신곡동 420-3번지,37.734991,127.058611,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,중앙초등학교,경기도 의정부시 호국로1291번길 17,경기도 의정부시 의정부동 224번지,37.738098,127.033682,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,청룡초등학교,경기도 의정부시 장곡로322번길 21,경기도 의정부시 신곡동 702-1번지,37.733008,127.055351,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,호동초등학교,경기도 의정부시 호동로 45,경기도 의정부시 호원동 350-1번지,37.729676,127.042697,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
어린이집,예초어린이집,경기도 의정부시 안말로58번안길 96-16,경기도 의정부시 호원동 247-4번지,37.738098,127.0336819,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,가능초등학교,경기도 의정부시 의정로140번길 15,경기도 의정부시 가능동 724-3,37.745572,127.037437,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,고산초등학교,경기도 의정부시 고산로 121,경기도 의정부시 고산동 464번지,37.731491,127.105739,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,버들개초등학교,경기도 의정부시 체육로 201,경기도 의정부시 녹양동 190-51번지,37.7615796,127.0297163,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
특수학교,송민학교,경기도 의정부시 민락로 262,경기도 의정부시 민락동 856번지,37.738098,127.0336819,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,예린유치원,경기도 의정부시 상금로 41-9,경기도 의정부시 금오동 80-5번지,37.7585373,127.0743454,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
유치원,노벨유치원,경기도 의정부시 용민로122번길 10-12,경기도 의정부시 민락동 708-1번지,37.7394384,127.0906661,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,삼성어린이집,경기도 의정부시 의정로46번길 17,경기도 의정부시 의정부동 524-6번지,37.7370143,127.036294,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
어린이집,용현어린이집,경기도 의정부시 송산로1181번길 76,경기도 의정부시 용현동 148-2번지,37.7286529,127.0829444,경기도 의정부시청,의정부경찰서,Y,1,,2019-04-01
초등학교,새말초등학교,경기도 의정부시 추동로124번길 37,경기도 의정부시 신곡동 799-1번지,37.746251,127.069475,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,솔뫼초등학교,경기도 의정부시 시민로 442,경기도 의정부시 용현동 211-4번지,37.731446,127.081237,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,신곡초등학교,경기도 의정부시 능곡로 31,경기도 의정부시 신곡동 686-1번지,37.741021,127.059708,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,어룡초등학교,경기도 의정부시 부용로 241,경기도 의정부시 용현동 547-5번지,37.747622,127.082187,경기도 의정부시청,의정부경찰서,Y,2,,2019-04-01
초등학교,율면초교,경기도 이천시 율면 고당로 48,경기도 이천시 율면 고당리 545번지,37.08722418,127.5427675,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
유치원,나루유치원,경기도 이천시 부발읍 황무로 1911-79,경기도 이천시 부발읍 가산리 589번지,37.249972,127.516603,경기도 이천시청,이천경찰서,N,0,5,2020-07-13
어린이집,사동몬테소리 어린이집,경기도 이천시 대월면 경충대로2003번길 55,경기도 이천시 대월면 사동리 330-2번지,37.243749,127.491913,경기도 이천시청,이천경찰서,Y,1,5,2020-07-13
어린이집,증포아이사랑어린이집,경기도 이천시 황무로938번길 113,경기도 이천시 증포동 311-2번지,37.29844671,127.4498887,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,가람어린이집,경기도 이천시 부발읍 경충대로2285번길 11,경기도 이천시 부발읍 신하리 431번지,37.26229692,127.4730994,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,리틀킹어린이집,경기도 이천시 증신로269번길 31,경기도 이천시 송정동 106-38번지,37.2938145,127.440541,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
유치원,하늘땅별땅유치원,경기도 이천시 호법면 이섭대천로783번길 1,경기도 이천시 호법면 유산리 550-16번지,37.24087545,127.4399758,경기도 이천시청,이천경찰서,Y,1,9,2020-07-13
유치원,이천유치원,경기도 이천시 증신로 290-6,경기도 이천시 송정동 107-82번지,37.29664854,127.4411937,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,대월초교,경기도 이천시 대월면 대평로178번길 48,경기도 이천시 대월면 초지리 426-1번지,37.22373509,127.4928018,경기도 이천시청,이천경찰서,Y,2,6,2020-07-13
특수학교,다원학교,,경기도 이천시 부발읍 무촌리 128-8,37.278302,127.486504,경기도 이천시청,이천경찰서,N,0,6,2020-07-13
초등학교,신하초교,경기도 이천시 부발읍 경충대로2250번길 12,경기도 이천시 부발읍 신하리 374-2번지,37.2609697,127.478696,경기도 이천시청,이천경찰서,Y,2,6,2020-07-13
초등학교,매곡초교,경기도 이천시 호법면 이섭대천로96번길 8,경기도 이천시 호법면 매곡리 188-1번지,37.21461348,127.3945153,경기도 이천시청,이천경찰서,Y,1,12,2020-07-13
초등학교,표교초교,경기도 이천시 마장면 중부대로609번길 28-1,경기도 이천시 마장면 목리 228번지,37.2567401,127.4058991,경기도 이천시청,이천경찰서,Y,2,6,2020-07-13
초등학교,설성초교,경기도 이천시 설성면 진상미로264번길 21-165,경기도 이천시 설성면 행죽리 78-1번지,37.110111,127.537445,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,한내초교,경기도 이천시 갈산로 71,경기도 이천시 증포동 70-5번지,37.29041166,127.4615017,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,장천초교,경기도 이천시 설성면 설성로 165-25,경기도 이천시 설성면 장천리 360-1번지,37.14575338,127.5283277,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,나래초교,경기도 이천시 장호원읍 이풍로63번길 114,경기도 이천시 장호원읍 나래리 293-1번지,37.16993178,127.5877117,경기도 이천시청,이천경찰서,Y,1,5,2020-07-13
초등학교,가산초교,경기도 이천시 부발읍 황무로2065번길 112,경기도 이천시 부발읍 가산리 305-1번지,37.2416021,127.5178521,경기도 이천시청,이천경찰서,Y,1,9,2020-07-13
초등학교,송정초교,경기도 이천시 영창로45번길 165,경기도 이천시 송정동 375-23번지,37.29416171,127.4333217,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,아미초교,경기도 이천시 부발읍 신아로92번길 32,경기도 이천시 부발읍 아미리 761-6번지,37.25826004,127.4908668,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,작은별어린이집,경기도 이천시 아리역로 7-3,경기도 이천시 창전동 440-1번지,37.2859376,127.4477754,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,장미어린이집,경기도 이천시 장호원읍 서동대로8543번길 109,경기도 이천시 장호원읍 송산리 484번지,37.1186064,127.5814637,경기도 이천시청,이천경찰서,Y,1,5,2020-07-13
어린이집,파란새싹어린이집,경기도 이천시 부발읍 무촌로131번길 12,경기도 이천시 부발읍 무촌리 166-36번지,37.2839315,127.4876009,경기도 이천시청,이천경찰서,Y,1,4,2020-07-13
어린이집,이천어린이집,경기도 이천시 서희로82번길 46,경기도 이천시 창전동 139번지,37.28229777,127.4457782,경기도 이천시청,이천경찰서,Y,2,9,2020-07-13
어린이집,산들어린이집,경기도 이천시 증신로248번길 132-14,경기도 이천시 송정동 52-3번지,37.29809969,127.4473061,경기도 이천시청,이천경찰서,Y,1,5,2020-07-13
어린이집,으뜸펀키즈 어린이집,경기도 이천시 갈산로 21,경기도 이천시 증포동 159-2번지,37.28934546,127.4557618,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,창조아트 어린이집,경기도 이천시 백사면 청백리로84번길 74,경기도 이천시 백사면 모전리 581-8번지,37.30154964,127.4730286,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,조이플키즈어린이집,경기도 이천시 부발읍 신아로128번길 74-51,경기도 이천시 부발읍 아미리 635-4번지,37.25445901,127.4940118,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,우진어린이집,경기도 이천시 대월면 대산로 123,경기도 이천시 대월면 대흥리 361-1번지,37.23234982,127.4767571,경기도 이천시청,이천경찰서,Y,1,9,2020-07-13
유치원,큰별유치원,경기도 이천시 마장면 오천로 94,경기도 이천시 마장면 오천리 63번지,37.24932685,127.3564864,경기도 이천시청,이천경찰서,Y,1,12,2020-07-13
유치원,장호원유치원,경기도 이천시 장호원읍 장터로 35,경기도 이천시 장호원읍 장호원리 102-5번지,37.11591088,127.6287125,경기도 이천시청,이천경찰서,Y,1,12,2020-07-13
유치원,은광유치원,경기도 이천시 증신로 22-60,경기도 이천시 안흥동 128-1번지,37.28061131,127.4644548,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
유치원,토마토유치원,경기도 이천시 부발읍 대산로 626-3,경기도 이천시 부발읍 산촌리 444번지,37.26966516,127.4904718,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,이천남초교,경기도 이천시 경충대로2614번길 32,경기도 이천시 중리동 455번지,37.27697522,127.4436586,경기도 이천시청,이천경찰서,Y,3,6,2020-07-13
어린이집,하버드어린이집,경기도 이천시 증신로271번길 62,경기도 이천시 송정동 321-6번지,37.29625272,127.4381365,경기도 이천시청,이천경찰서,Y,1,5,2020-07-13
