사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
104607,2020058,1123010100,11230001  ,서울특별시 동대문구1,서울특별시 동대문구 신설동(신설동역 부근),32,39,1,10,24,4,127.0233207,37.57550135,"{""type"":""Polygon"",""coordinates"":[[[127.02445314,37.57550592],[127.02444833,37.57558446],[127.02443494,37.57566236],[127.02441307,37.57573904],[127.02438288,37.57581391],[127.02434461,37.57588641],[127.02429855,37.57595597],[127.02424505,37.57602207],[127.02418451,37.57608421],[127.0241174,37.57614191],[127.02404422,37.57619474],[127.02396553,37.57624229],[127.02388194,37.57628421],[127.02379408,37.57632016],[127.02370261,37.57634988],[127.02360824,37.57637315],[127.02351168,37.57638978],[127.02341367,37.57639964],[127.02331494,37.57640267],[127.02321626,37.57639885],[127.02311838,37.57638819],[127.02302204,37.57637078],[127.02292796,37.57634675],[127.02283688,37.57631629],[127.02274948,37.57627963],[127.02266643,37.57623705],[127.02258835,37.57618886],[127.02251585,37.57613545],[127.02244948,37.5760772],[127.02238974,37.57601458],[127.02233708,37.57594805],[127.02229191,37.57587812],[127.02225456,37.57580532],[127.02222533,37.57573021],[127.02220444,37.57565336],[127.02219204,37.57557535],[127.02218824,37.57549677],[127.02219305,37.57541824],[127.02220644,37.57534033],[127.02222832,37.57526365],[127.0222585,37.57518878],[127.02229677,37.57511629],[127.02234284,37.57504672],[127.02239634,37.57498062],[127.02245688,37.57491849],[127.02252399,37.57486078],[127.02259717,37.57480796],[127.02267585,37.5747604],[127.02275944,37.57471849],[127.02284731,37.57468254],[127.02293877,37.57465282],[127.02303314,37.57462955],[127.0231297,37.57461293],[127.02322771,37.57460306],[127.02332643,37.57460003],[127.02342511,37.57460386],[127.02352299,37.57461451],[127.02361933,37.57463192],[127.0237134,37.57465595],[127.02380448,37.57468641],[127.02389188,37.57472307],[127.02397493,37.57476565],[127.02405301,37.57481383],[127.02412551,37.57486725],[127.02419188,37.57492549],[127.02425163,37.57498812],[127.02430429,37.57505464],[127.02434946,37.57512458],[127.02438681,37.57519737],[127.02441604,37.57527248],[127.02443693,37.57534934],[127.02444933,37.57542735],[127.02445314,37.57550592]]]}"
104604,2020058,1123010200,11230002  ,서울특별시 동대문구2,서울특별시 동대문구 용두동(경동시장 부근),31,34,1,9,22,2,127.0384476,37.57820204,"{""type"":""Polygon"",""coordinates"":[[[127.03958013,37.57820646],[127.03957534,37.578285],[127.03956196,37.57836291],[127.03954011,37.57843959],[127.03950994,37.57851447],[127.03947168,37.57858696],[127.03942563,37.57865653],[127.03937214,37.57872264],[127.03931161,37.57878479],[127.03924451,37.5788425],[127.03917134,37.57889534],[127.03909266,37.5789429],[127.03900907,37.57898482],[127.03892122,37.57902079],[127.03882975,37.57905052],[127.03873538,37.5790738],[127.03863882,37.57909044],[127.0385408,37.57910032],[127.03844207,37.57910336],[127.03834339,37.57909955],[127.0382455,37.5790889],[127.03814915,37.57907151],[127.03805507,37.57904749],[127.03796398,37.57901704],[127.03787657,37.57898039],[127.0377935,37.57893782],[127.03771542,37.57888965],[127.0376429,37.57883624],[127.03757652,37.578778],[127.03751676,37.57871539],[127.03746408,37.57864886],[127.0374189,37.57857894],[127.03738154,37.57850614],[127.03735229,37.57843104],[127.03733138,37.57835419],[127.03731897,37.57827618],[127.03731514,37.5781976],[127.03731994,37.57811907],[127.03733332,37.57804116],[127.03735518,37.57796448],[127.03738535,37.5778896],[127.03742361,37.5778171],[127.03746966,37.57774754],[127.03752315,37.57768143],[127.03758368,37.57761928],[127.03765079,37.57756157],[127.03772396,37.57750873],[127.03780263,37.57746117],[127.03788622,37.57741925],[127.03797407,37.57738329],[127.03806554,37.57735355],[127.03815991,37.57733028],[127.03825646,37.57731364],[127.03835448,37.57730376],[127.0384532,37.57730071],[127.03855188,37.57730453],[127.03864977,37.57731518],[127.03874612,37.57733257],[127.0388402,37.57735658],[127.03893129,37.57738703],[127.0390187,37.57742368],[127.03910176,37.57746625],[127.03917985,37.57751443],[127.03925236,37.57756783],[127.03931875,37.57762607],[127.03937851,37.57768868],[127.03943118,37.57775521],[127.03947637,37.57782513],[127.03951373,37.57789792],[127.03954298,37.57797303],[127.03956389,37.57804988],[127.03957631,37.57812789],[127.03958013,37.57820646]]]}"
104606,2020058,1123010600,11230003  ,서울특별시 동대문구3,서울특별시 동대문구 장안동(장안동사거리 부근),30,33,1,15,10,7,127.0717961,37.57225179,"{""type"":""Polygon"",""coordinates"":[[[127.07292855,37.57225589],[127.0729238,37.57233443],[127.07291046,37.57241234],[127.07288864,37.57248903],[127.0728585,37.57256391],[127.07282028,37.57263642],[127.07277426,37.572706],[127.07272081,37.57277213],[127.07266031,37.57283429],[127.07259324,37.57289202],[127.0725201,37.57294488],[127.07244145,37.57299246],[127.07235789,37.57303441],[127.07227005,37.5730704],[127.07217861,37.57310016],[127.07208425,37.57312347],[127.07198771,37.57314013],[127.0718897,37.57315004],[127.07179098,37.57315311],[127.07169231,37.57314933],[127.07159442,37.57313871],[127.07149807,37.57312134],[127.07140398,37.57309735],[127.07131289,37.57306693],[127.07122546,37.5730303],[127.07114239,37.57298775],[127.07106429,37.5729396],[127.07099175,37.57288621],[127.07092534,37.572828],[127.07086556,37.5727654],[127.07081286,37.57269889],[127.07076765,37.57262898],[127.07073026,37.57255619],[127.07070098,37.57248109],[127.07068004,37.57240425],[127.07066759,37.57232624],[127.07066374,37.57224767],[127.0706685,37.57216913],[127.07068184,37.57209122],[127.07070366,37.57201453],[127.0707338,37.57193965],[127.07077202,37.57186714],[127.07081804,37.57179756],[127.0708715,37.57173143],[127.07093199,37.57166927],[127.07099907,37.57161154],[127.07107221,37.57155868],[127.07115085,37.5715111],[127.07123442,37.57146915],[127.07132225,37.57143316],[127.07141369,37.57140341],[127.07150804,37.5713801],[127.07160459,37.57136343],[127.07170259,37.57135353],[127.07180131,37.57135045],[127.07189998,37.57135424],[127.07199786,37.57136486],[127.07209421,37.57138223],[127.0721883,37.57140622],[127.07227939,37.57143664],[127.07236681,37.57147326],[127.07244989,37.57151581],[127.07252799,37.57156396],[127.07260052,37.57161735],[127.07266693,37.57167556],[127.07272671,37.57173816],[127.07277941,37.57180467],[127.07282463,37.57187458],[127.07286202,37.57194737],[127.0728913,37.57202247],[127.07291224,37.57209931],[127.07292469,37.57217731],[127.07292855,37.57225589]]]}"
104605,2020058,1123010400,11230004  ,서울특별시 동대문구4,서울특별시 동대문구 전농동(떡전교사거리 부근),29,48,0,10,36,2,127.0514221,37.58556204,"{""type"":""Polygon"",""coordinates"":[[[127.05255468,37.58556633],[127.0525499,37.58564487],[127.05253654,37.58572278],[127.05251469,37.58579947],[127.05248453,37.58587435],[127.05244629,37.58594685],[127.05240024,37.58601642],[127.05234676,37.58608254],[127.05228623,37.58614469],[127.05221913,37.58620241],[127.05214597,37.58625526],[127.05206729,37.58630283],[127.0519837,37.58634476],[127.05189584,37.58638073],[127.05180437,37.58641048],[127.05170999,37.58643376],[127.05161343,37.58645042],[127.0515154,37.58646031],[127.05141667,37.58646336],[127.05131797,37.58645956],[127.05122007,37.58644892],[127.05112371,37.58643153],[127.05102961,37.58640753],[127.05093851,37.58637709],[127.05085108,37.58634045],[127.050768,37.58629789],[127.0506899,37.58624972],[127.05061737,37.58619632],[127.05055096,37.5861381],[127.05049119,37.58607549],[127.0504385,37.58600897],[127.05039329,37.58593905],[127.05035592,37.58586626],[127.05032666,37.58579115],[127.05030573,37.5857143],[127.05029331,37.5856363],[127.05028947,37.58555773],[127.05029425,37.58547919],[127.05030762,37.58540128],[127.05032946,37.58532459],[127.05035963,37.58524971],[127.05039788,37.58517721],[127.05044392,37.58510764],[127.05049741,37.58504153],[127.05055793,37.58497937],[127.05062503,37.58492166],[127.0506982,37.58486881],[127.05077688,37.58482124],[127.05086046,37.58477931],[127.05094832,37.58474334],[127.05103979,37.58471359],[127.05113416,37.58469031],[127.05123073,37.58467365],[127.05132875,37.58466376],[127.05142748,37.58466071],[127.05152618,37.58466451],[127.05162408,37.58467515],[127.05172044,37.58469253],[127.05181453,37.58471654],[127.05190563,37.58474697],[127.05199306,37.58478362],[127.05207614,37.58482618],[127.05215424,37.58487434],[127.05222677,37.58492774],[127.05229317,37.58498597],[127.05235295,37.58504858],[127.05240564,37.5851151],[127.05245085,37.58518502],[127.05248822,37.5852578],[127.05251749,37.58533291],[127.05253841,37.58540976],[127.05255084,37.58548776],[127.05255468,37.58556633]]]}"
104616,2020058,1123010800,11230005  ,서울특별시 동대문구5,서울특별시 동대문구 회기동(회기역앞 부근),24,27,0,7,14,6,127.0558946,37.5900359,"{""type"":""Polygon"",""coordinates"":[[[127.05702723,37.59004015],[127.05702245,37.59011869],[127.05700909,37.5901966],[127.05698725,37.59027329],[127.05695709,37.59034817],[127.05691885,37.59042067],[127.05687281,37.59049024],[127.05681932,37.59055636],[127.0567588,37.59061852],[127.05669169,37.59067624],[127.05661853,37.59072909],[127.05653985,37.59077666],[127.05645626,37.5908186],[127.05636839,37.59085457],[127.05627692,37.59088432],[127.05618254,37.59090761],[127.05608597,37.59092427],[127.05598794,37.59093416],[127.0558892,37.59093722],[127.0557905,37.59093342],[127.05569259,37.59092279],[127.05559622,37.59090541],[127.05550212,37.59088141],[127.055411,37.59085097],[127.05532357,37.59081433],[127.05524048,37.59077177],[127.05516237,37.59072361],[127.05508983,37.59067021],[127.05502342,37.59061199],[127.05496364,37.59054938],[127.05491094,37.59048286],[127.05486573,37.59041295],[127.05482835,37.59034016],[127.05479908,37.59026505],[127.05477815,37.59018821],[127.05476572,37.5901102],[127.05476188,37.59003163],[127.05476665,37.58995309],[127.05478002,37.58987518],[127.05480186,37.58979849],[127.05483202,37.58972361],[127.05487027,37.58965111],[127.05491631,37.58958154],[127.0549698,37.58951542],[127.05503032,37.58945327],[127.05509742,37.58939555],[127.05517059,37.5893427],[127.05524927,37.58929513],[127.05533286,37.58925319],[127.05542072,37.58921722],[127.05551219,37.58918747],[127.05560657,37.58916418],[127.05570314,37.58914752],[127.05580117,37.58913763],[127.05589991,37.58913457],[127.05599861,37.58913837],[127.05609651,37.589149],[127.05619288,37.58916638],[127.05628698,37.58919038],[127.05637809,37.58922082],[127.05646552,37.58925745],[127.05654861,37.58930002],[127.05662672,37.58934818],[127.05669926,37.58940157],[127.05676567,37.5894598],[127.05682545,37.5895224],[127.05687815,37.58958892],[127.05692336,37.58965884],[127.05696075,37.58973162],[127.05699002,37.58980673],[127.05701095,37.58988357],[127.05702338,37.58996158],[127.05702723,37.59004015]]]}"
104608,2020058,1123010300,11230006  ,서울특별시 동대문구6,서울특별시 동대문구 제기동(홍파초교 부근),23,29,0,10,17,2,127.0382173,37.58653202,"{""type"":""Polygon"",""coordinates"":[[[127.03934996,37.58653644],[127.03934517,37.58661498],[127.03933179,37.58669289],[127.03930993,37.58676957],[127.03927976,37.58684445],[127.0392415,37.58691695],[127.03919544,37.58698651],[127.03914194,37.58705262],[127.03908141,37.58711477],[127.0390143,37.58717248],[127.03894112,37.58722532],[127.03886243,37.58727288],[127.03877884,37.5873148],[127.03869097,37.58735077],[127.0385995,37.5873805],[127.03850511,37.58740378],[127.03840854,37.58742042],[127.03831051,37.5874303],[127.03821178,37.58743334],[127.03811308,37.58742953],[127.03801518,37.58741888],[127.03791882,37.58740148],[127.03782473,37.58737747],[127.03773363,37.58734702],[127.03764621,37.58731037],[127.03756313,37.5872678],[127.03748504,37.58721962],[127.03741252,37.58716622],[127.03734612,37.58710798],[127.03728636,37.58704536],[127.03723368,37.58697884],[127.03718848,37.58690892],[127.03715112,37.58683612],[127.03712187,37.58676101],[127.03710096,37.58668416],[127.03708855,37.58660616],[127.03708472,37.58652758],[127.03708952,37.58644904],[127.0371029,37.58637114],[127.03712476,37.58629445],[127.03715494,37.58621958],[127.0371932,37.58614708],[127.03723926,37.58607752],[127.03729276,37.58601141],[127.03735329,37.58594926],[127.03742041,37.58589155],[127.03749358,37.58583871],[127.03757227,37.58579115],[127.03765586,37.58574923],[127.03774373,37.58571327],[127.0378352,37.58568354],[127.03792958,37.58566026],[127.03802615,37.58564362],[127.03812418,37.58563374],[127.03822291,37.58563069],[127.0383216,37.58563451],[127.0384195,37.58564516],[127.03851586,37.58566255],[127.03860995,37.58568657],[127.03870105,37.58571701],[127.03878847,37.58575366],[127.03887154,37.58579624],[127.03894964,37.58584441],[127.03902216,37.58589782],[127.03908855,37.58595605],[127.03914832,37.58601867],[127.039201,37.58608519],[127.03924619,37.58615511],[127.03928356,37.58622791],[127.03931281,37.58630301],[127.03933372,37.58637986],[127.03934614,37.58645787],[127.03934996,37.58653644]]]}"
104610,2020058,1123010200,11230007  ,서울특별시 동대문구7,서울특별시 동대문구 용두동(성동구동대문구경계2 부근),22,30,0,12,17,1,127.0378905,37.57237903,"{""type"":""Polygon"",""coordinates"":[[[127.03902287,37.57238346],[127.03901808,37.572462],[127.0390047,37.5725399],[127.03898285,37.57261659],[127.03895268,37.57269146],[127.03891442,37.57276396],[127.03886838,37.57283353],[127.03881489,37.57289964],[127.03875436,37.57296178],[127.03868727,37.5730195],[127.0386141,37.57307233],[127.03853543,37.57311989],[127.03845185,37.57316182],[127.038364,37.57319778],[127.03827254,37.57322751],[127.03817818,37.57325079],[127.03808162,37.57326743],[127.03798361,37.57327731],[127.0378849,37.57328036],[127.03778622,37.57327654],[127.03768834,37.57326589],[127.03759199,37.5732485],[127.03749792,37.57322448],[127.03740684,37.57319403],[127.03731943,37.57315738],[127.03723637,37.57311481],[127.03715829,37.57306663],[127.03708579,37.57301323],[127.0370194,37.57295499],[127.03695965,37.57289237],[127.03690698,37.57282585],[127.0368618,37.57275593],[127.03682444,37.57268313],[127.0367952,37.57260802],[127.03677429,37.57253117],[127.03676188,37.57245316],[127.03675806,37.57237459],[127.03676285,37.57229605],[127.03677623,37.57221815],[127.03679809,37.57214146],[127.03682826,37.57206659],[127.03686652,37.57199409],[127.03691256,37.57192452],[127.03696605,37.57185842],[127.03702658,37.57179627],[127.03709368,37.57173856],[127.03716684,37.57168572],[127.03724551,37.57163816],[127.03732909,37.57159624],[127.03741694,37.57156028],[127.0375084,37.57153054],[127.03760276,37.57150727],[127.03769931,37.57149063],[127.03779732,37.57148075],[127.03789603,37.5714777],[127.03799471,37.57148152],[127.03809259,37.57149217],[127.03818893,37.57150956],[127.038283,37.57153358],[127.03837408,37.57156402],[127.03846148,37.57160067],[127.03854454,37.57164325],[127.03862262,37.57169142],[127.03869513,37.57174483],[127.03876151,37.57180306],[127.03882127,37.57186568],[127.03887394,37.5719322],[127.03891912,37.57200213],[127.03895648,37.57207492],[127.03898572,37.57215003],[127.03900663,37.57222688],[127.03901905,37.57230488],[127.03902287,37.57238346]]]}"
104609,2020058,1123010200,11230008  ,서울특별시 동대문구8,서울특별시 동대문구 용두동(시립동부병원앞교차로 부근),20,22,1,12,9,0,127.030739,37.57389344,"{""type"":""Polygon"",""coordinates"":[[[127.03187139,37.57389794],[127.03186659,37.57397647],[127.03185321,37.57405438],[127.03183135,37.57413106],[127.03180117,37.57420594],[127.03176291,37.57427843],[127.03171686,37.574348],[127.03166336,37.5744141],[127.03160283,37.57447625],[127.03153572,37.57453395],[127.03146255,37.57458678],[127.03138387,37.57463434],[127.03130029,37.57467626],[127.03121243,37.57471222],[127.03112097,37.57474195],[127.0310266,37.57476522],[127.03093004,37.57478185],[127.03083203,37.57479173],[127.03073331,37.57479476],[127.03063463,37.57479094],[127.03053675,37.57478029],[127.03044041,37.57476289],[127.03034633,37.57473887],[127.03025525,37.57470841],[127.03016785,37.57467176],[127.03008479,37.57462918],[127.03000672,37.574581],[127.02993421,37.57452759],[127.02986783,37.57446935],[127.02980809,37.57440673],[127.02975542,37.5743402],[127.02971024,37.57427027],[127.02967289,37.57419748],[127.02964366,37.57412237],[127.02962276,37.57404551],[127.02961035,37.57396751],[127.02960654,37.57388893],[127.02961134,37.57381039],[127.02962473,37.57373249],[127.02964659,37.57365581],[127.02967677,37.57358093],[127.02971503,37.57350844],[127.02976109,37.57343887],[127.02981459,37.57337277],[127.02987512,37.57331063],[127.02994222,37.57325292],[127.03001539,37.57320009],[127.03009407,37.57315253],[127.03017766,37.57311062],[127.03026551,37.57307466],[127.03035697,37.57304493],[127.03045134,37.57302166],[127.03054789,37.57300503],[127.0306459,37.57299515],[127.03074462,37.57299211],[127.0308433,37.57299594],[127.03094118,37.57300659],[127.03103752,37.57302399],[127.03113159,37.57304801],[127.03122267,37.57307846],[127.03131007,37.57311512],[127.03139313,37.5731577],[127.0314712,37.57320588],[127.03154371,37.57325929],[127.03161009,37.57331752],[127.03166983,37.57338014],[127.0317225,37.57344667],[127.03176768,37.5735166],[127.03180503,37.57358939],[127.03183427,37.5736645],[127.03185517,37.57374135],[127.03186758,37.57381936],[127.03187139,37.57389794]]]}"
104611,2020058,1123010300,11230009  ,서울특별시 동대문구9,서울특별시 동대문구 제기동(제기사거리 부근),20,22,0,8,12,2,127.0385194,37.58290143,"{""type"":""Polygon"",""coordinates"":[[[127.03965195,37.58290586],[127.03964715,37.58298439],[127.03963378,37.5830623],[127.03961192,37.58313898],[127.03958175,37.58321386],[127.03954349,37.58328636],[127.03949744,37.58335593],[127.03944394,37.58342204],[127.03938341,37.58348418],[127.0393163,37.58354189],[127.03924312,37.58359473],[127.03916444,37.58364229],[127.03908085,37.58368422],[127.03899299,37.58372018],[127.03890152,37.58374992],[127.03880714,37.58377319],[127.03871057,37.58378983],[127.03861255,37.58379971],[127.03851382,37.58380276],[127.03841513,37.58379894],[127.03831723,37.5837883],[127.03822087,37.5837709],[127.03812679,37.58374689],[127.03803569,37.58371644],[127.03794827,37.58367979],[127.0378652,37.58363721],[127.03778711,37.58358904],[127.03771459,37.58353563],[127.0376482,37.5834774],[127.03758844,37.58341478],[127.03753576,37.58334826],[127.03749057,37.58327833],[127.03745321,37.58320554],[127.03742396,37.58313043],[127.03740305,37.58305358],[127.03739064,37.58297557],[127.03738682,37.582897],[127.03739161,37.58281846],[127.03740499,37.58274055],[127.03742685,37.58266387],[127.03745703,37.582589],[127.03749528,37.5825165],[127.03754134,37.58244693],[127.03759483,37.58238082],[127.03765537,37.58231868],[127.03772248,37.58226097],[127.03779565,37.58220813],[127.03787433,37.58216057],[127.03795792,37.58211865],[127.03804579,37.58208268],[127.03813725,37.58205295],[127.03823163,37.58202967],[127.03832819,37.58201303],[127.03842621,37.58200315],[127.03852494,37.58200011],[127.03862363,37.58200392],[127.03872152,37.58201457],[127.03881788,37.58203197],[127.03891196,37.58205598],[127.03900306,37.58208643],[127.03909048,37.58212308],[127.03917354,37.58216565],[127.03925163,37.58221382],[127.03932415,37.58226723],[127.03939055,37.58232546],[127.03945031,37.58238808],[127.03950299,37.5824546],[127.03954818,37.58252453],[127.03958554,37.58259732],[127.03961479,37.58267242],[127.0396357,37.58274928],[127.03964812,37.58282728],[127.03965195,37.58290586]]]}"
104373,2020058,1123010200,11230010  ,서울특별시 동대문구10,서울특별시 동대문구 용두동(성심의원 부근),20,23,0,8,11,4,127.0382032,37.5740961,"{""type"":""Polygon"",""coordinates"":[[[127.03933563,37.57410053],[127.03933083,37.57417907],[127.03931746,37.57425697],[127.0392956,37.57433366],[127.03926543,37.57440853],[127.03922718,37.57448103],[127.03918113,37.5745506],[127.03912764,37.57461671],[127.03906712,37.57467885],[127.03900002,37.57473657],[127.03892685,37.5747894],[127.03884818,37.57483696],[127.0387646,37.57487889],[127.03867674,37.57491485],[127.03858528,37.57494459],[127.03849092,37.57496786],[127.03839436,37.5749845],[127.03829635,37.57499438],[127.03819763,37.57499743],[127.03809895,37.57499361],[127.03800107,37.57498296],[127.03790472,37.57496557],[127.03781065,37.57494156],[127.03771956,37.57491111],[127.03763215,37.57487446],[127.03754909,37.57483188],[127.03747101,37.57478371],[127.0373985,37.5747303],[127.03733212,37.57467207],[127.03727236,37.57460945],[127.03721969,37.57454292],[127.03717451,37.574473],[127.03713715,37.57440021],[127.03710791,37.5743251],[127.037087,37.57424825],[127.03707459,37.57417024],[127.03707076,37.57409167],[127.03707556,37.57401313],[127.03708894,37.57393522],[127.03711079,37.57385854],[127.03714097,37.57378366],[127.03717922,37.57371117],[127.03722527,37.5736416],[127.03727876,37.57357549],[127.03733929,37.57351334],[127.03740639,37.57345563],[127.03747955,37.5734028],[127.03755823,37.57335524],[127.03764181,37.57331331],[127.03772966,37.57327735],[127.03782112,37.57324762],[127.03791548,37.57322434],[127.03801203,37.5732077],[127.03811004,37.57319782],[127.03820876,37.57319478],[127.03830744,37.57319859],[127.03840532,37.57320924],[127.03850166,37.57322663],[127.03859574,37.57325065],[127.03868682,37.57328109],[127.03877423,37.57331774],[127.03885728,37.57336032],[127.03893537,37.57340849],[127.03900787,37.5734619],[127.03907426,37.57352013],[127.03913402,37.57358275],[127.03918669,37.57364927],[127.03923187,37.5737192],[127.03926923,37.57379199],[127.03929848,37.5738671],[127.03931939,37.57394395],[127.0393318,37.57402195],[127.03933563,37.57410053]]]}"
104617,2020058,1123011000,11230011  ,서울특별시 동대문구11,서울특별시 동대문구 이문동(외국어대 부근),19,22,0,11,9,2,127.0607347,37.59625739,"{""type"":""Polygon"",""coordinates"":[[[127.06186746,37.5962616],[127.06186269,37.59634014],[127.06184933,37.59641805],[127.06182749,37.59649473],[127.06179734,37.59656962],[127.06175909,37.59664212],[127.06171305,37.5967117],[127.06165957,37.59677782],[127.06159904,37.59683998],[127.06153194,37.5968977],[127.06145877,37.59695055],[127.06138009,37.59699813],[127.06129649,37.59704007],[127.06120862,37.59707605],[127.06111714,37.5971058],[127.06102276,37.59712909],[127.06092618,37.59714575],[127.06082814,37.59715565],[127.06072939,37.59715871],[127.06063068,37.59715492],[127.06053277,37.59714429],[127.06043638,37.59712691],[127.06034228,37.59710291],[127.06025115,37.59707248],[127.06016371,37.59703585],[127.06008061,37.59699329],[127.06000249,37.59694513],[127.05992995,37.59689174],[127.05986352,37.59683352],[127.05980373,37.59677091],[127.05975103,37.5967044],[127.0597058,37.59663448],[127.05966842,37.59656169],[127.05963914,37.59648659],[127.0596182,37.59640974],[127.05960577,37.59633174],[127.05960192,37.59625317],[127.05960669,37.59617463],[127.05962005,37.59609672],[127.05964189,37.59602003],[127.05967205,37.59594515],[127.05971029,37.59587265],[127.05975634,37.59580307],[127.05980982,37.59573695],[127.05987035,37.59567479],[127.05993745,37.59561707],[127.06001062,37.59556422],[127.06008931,37.59551665],[127.0601729,37.59547471],[127.06026077,37.59543873],[127.06035224,37.59540898],[127.06044663,37.59538568],[127.06054321,37.59536902],[127.06064124,37.59535912],[127.06073999,37.59535606],[127.06083869,37.59535986],[127.06093661,37.59537049],[127.06103299,37.59538786],[127.06112709,37.59541186],[127.06121822,37.59544229],[127.06130566,37.59547892],[127.06138875,37.59552148],[127.06146687,37.59556964],[127.06153942,37.59562303],[127.06160584,37.59568125],[127.06166563,37.59574386],[127.06171834,37.59581037],[127.06176356,37.59588029],[127.06180095,37.59595307],[127.06183023,37.59602817],[127.06185117,37.59610502],[127.06186361,37.59618303],[127.06186746,37.5962616]]]}"
104419,2020058,1123010600,11230012  ,서울특별시 동대문구12,서울특별시 동대문구 장안동(배봉초교 부근),18,19,0,8,11,0,127.0683909,37.57866299,"{""type"":""Polygon"",""coordinates"":[[[127.06952337,37.57866713],[127.06951861,37.57874567],[127.06950526,37.57882358],[127.06948344,37.57890027],[127.0694533,37.57897515],[127.06941507,37.57904766],[127.06936905,37.57911724],[127.06931558,37.57918336],[127.06925508,37.57924553],[127.06918799,37.57930325],[127.06911485,37.57935611],[127.06903619,37.57940369],[127.06895262,37.57944564],[127.06886477,37.57948162],[127.06877332,37.57951138],[127.06867896,37.57953468],[127.0685824,37.57955135],[127.06848439,37.57956125],[127.06838566,37.57956432],[127.06828698,37.57956053],[127.06818908,37.57954991],[127.06809272,37.57953254],[127.06799863,37.57950855],[127.06790753,37.57947812],[127.0678201,37.57944149],[127.06773702,37.57939894],[127.06765891,37.57935079],[127.06758638,37.5792974],[127.06751996,37.57923918],[127.06746018,37.57917658],[127.06740748,37.57911007],[127.06736226,37.57904015],[127.06732487,37.57896737],[127.0672956,37.57889227],[127.06727466,37.57881542],[127.06726221,37.57873742],[127.06725836,37.57865885],[127.06726312,37.57858031],[127.06727647,37.5785024],[127.0672983,37.57842571],[127.06732844,37.57835082],[127.06736667,37.57827832],[127.06741269,37.57820874],[127.06746616,37.57814262],[127.06752667,37.57808045],[127.06759375,37.57802273],[127.0676669,37.57796987],[127.06774555,37.57792229],[127.06782912,37.57788035],[127.06791697,37.57784436],[127.06800842,37.5778146],[127.06810278,37.5777913],[127.06819933,37.57777464],[127.06829734,37.57776473],[127.06839607,37.57776166],[127.06849475,37.57776545],[127.06859264,37.57777608],[127.068689,37.57779345],[127.06878309,37.57781744],[127.06887419,37.57784786],[127.06896162,37.57788449],[127.0690447,37.57792704],[127.0691228,37.57797519],[127.06919534,37.57802858],[127.06926175,37.5780868],[127.06932154,37.5781494],[127.06937424,37.57821591],[127.06941946,37.57828582],[127.06945685,37.57835861],[127.06948612,37.57843371],[127.06950707,37.57851055],[127.06951951,37.57858856],[127.06952337,37.57866713]]]}"
104612,2020058,1123010700,11230013  ,서울특별시 동대문구13,서울특별시 동대문구 청량리동(청량리역 부근),18,24,0,5,18,1,127.0454199,37.58044481,"{""type"":""Polygon"",""coordinates"":[[[127.04655242,37.58044917],[127.04654763,37.58052771],[127.04653426,37.58060561],[127.04651241,37.5806823],[127.04648225,37.58075718],[127.046444,37.58082968],[127.04639795,37.58089925],[127.04634447,37.58096536],[127.04628394,37.58102751],[127.04621684,37.58108523],[127.04614367,37.58113807],[127.046065,37.58118563],[127.04598141,37.58122756],[127.04589356,37.58126353],[127.04580209,37.58129327],[127.04570772,37.58131655],[127.04561116,37.5813332],[127.04551314,37.58134309],[127.04541441,37.58134614],[127.04531572,37.58134233],[127.04521783,37.58133169],[127.04512147,37.5813143],[127.04502739,37.58129029],[127.04493629,37.58125984],[127.04484887,37.5812232],[127.0447658,37.58118063],[127.04468771,37.58113246],[127.04461519,37.58107906],[127.04454879,37.58102083],[127.04448903,37.58095821],[127.04443634,37.58089169],[127.04439115,37.58082177],[127.04435378,37.58074898],[127.04432453,37.58067387],[127.04430361,37.58059702],[127.04429119,37.58051902],[127.04428736,37.58044044],[127.04429215,37.58036191],[127.04430552,37.580284],[127.04432737,37.58020731],[127.04435754,37.58013244],[127.04439579,37.58005994],[127.04444184,37.57999037],[127.04449533,37.57992426],[127.04455585,37.57986211],[127.04462295,37.57980439],[127.04469612,37.57975155],[127.04477479,37.57970398],[127.04485838,37.57966206],[127.04494623,37.57962609],[127.0450377,37.57959635],[127.04513207,37.57957307],[127.04522863,37.57955642],[127.04532664,37.57954653],[127.04542537,37.57954348],[127.04552405,37.57954729],[127.04562195,37.57955794],[127.0457183,37.57957533],[127.04581238,37.57959933],[127.04590348,37.57962977],[127.04599089,37.57966642],[127.04607396,37.57970899],[127.04615206,37.57975716],[127.04622458,37.57981056],[127.04629097,37.57986879],[127.04635074,37.5799314],[127.04640342,37.57999792],[127.04644862,37.58006784],[127.04648599,37.58014063],[127.04651524,37.58021574],[127.04653616,37.58029259],[127.04654859,37.58037059],[127.04655242,37.58044917]]]}"
