사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6647382,2020083,1171010100,11710004  ,서울특별시 송파구4,서울특별시 송파구 잠실동(잠실사거리 부근),9,15,1,6,8,0,127.0924685,37.51211149,"{""type"":""Polygon"",""coordinates"":[[[127.09336681,37.51211149],[127.09334955,37.51197247],[127.09329843,37.5118388],[127.09321542,37.5117156],[127.0931037,37.51160762],[127.09296757,37.51151901],[127.09281227,37.51145316],[127.09264375,37.51141261],[127.0924685,37.51139892],[127.09229325,37.51141261],[127.09212473,37.51145316],[127.09196942,37.51151901],[127.09183329,37.51160762],[127.09172158,37.5117156],[127.09163856,37.5118388],[127.09158744,37.51197247],[127.09157018,37.51211149],[127.09158744,37.5122505],[127.09163856,37.51238417],[127.09172158,37.51250737],[127.09183329,37.51261534],[127.09196942,37.51270396],[127.09212473,37.51276981],[127.09229325,37.51281036],[127.0924685,37.51282405],[127.09264375,37.51281036],[127.09281227,37.51276981],[127.09296757,37.51270396],[127.0931037,37.51261534],[127.09321542,37.51250737],[127.09329843,37.51238417],[127.09334955,37.5122505],[127.09336681,37.51211149]]]}"
6647275,2020083,1171010400,11710005  ,서울특별시 송파구5,서울특별시 송파구 송파동(송파사거리 부근),9,11,0,5,6,0,127.1102967,37.50212149,"{""type"":""Polygon"",""coordinates"":[[[127.111195,37.50212149],[127.11117774,37.50198245],[127.11112662,37.50184876],[127.1110436,37.50172555],[127.11093189,37.50161756],[127.11079576,37.50152893],[127.11064045,37.50146307],[127.11047193,37.50142252],[127.11029668,37.50140882],[127.11012143,37.50142252],[127.10995291,37.50146307],[127.10979761,37.50152893],[127.10966148,37.50161756],[127.10954976,37.50172555],[127.10946675,37.50184876],[127.10941563,37.50198245],[127.10939837,37.50212149],[127.10941563,37.50226052],[127.10946675,37.50239421],[127.10954976,37.50251742],[127.10966148,37.50262541],[127.10979761,37.50271404],[127.10995291,37.5027799],[127.11012143,37.50282045],[127.11029668,37.50283414],[127.11047193,37.50282045],[127.11064045,37.5027799],[127.11079576,37.50271404],[127.11093189,37.50262541],[127.1110436,37.50251742],[127.11112662,37.50239421],[127.11117774,37.50226052],[127.111195,37.50212149]]]}"
6647044,2020083,1171010100,11710006  ,서울특별시 송파구6,서울특별시 송파구 잠실동(정신여고 부근),9,17,0,3,14,0,127.0711143,37.51054864,"{""type"":""Polygon"",""coordinates"":[[[127.07201259,37.51054864],[127.07199533,37.51040962],[127.07194421,37.51027594],[127.0718612,37.51015275],[127.07174948,37.51004476],[127.07161335,37.50995615],[127.07145804,37.5098903],[127.07128953,37.50984975],[127.07111427,37.50983605],[127.07093902,37.50984975],[127.0707705,37.5098903],[127.0706152,37.50995615],[127.07047907,37.51004476],[127.07036735,37.51015275],[127.07028434,37.51027594],[127.07023322,37.51040962],[127.07021596,37.51054864],[127.07023322,37.51068765],[127.07028434,37.51082133],[127.07036735,37.51094452],[127.07047907,37.51105251],[127.0706152,37.51114112],[127.0707705,37.51120697],[127.07093902,37.51124752],[127.07111427,37.51126121],[127.07128953,37.51124752],[127.07145804,37.51120697],[127.07161335,37.51114112],[127.07174948,37.51105251],[127.0718612,37.51094452],[127.07194421,37.51082133],[127.07199533,37.51068765],[127.07201259,37.51054864]]]}"
6647352,2020083,1171010400,11710007  ,서울특별시 송파구7,서울특별시 송파구 송파동(석촌역 부근),8,15,0,6,7,2,127.1072821,37.50525725,"{""type"":""Polygon"",""coordinates"":[[[127.10818043,37.50525725],[127.10816317,37.50511822],[127.10811205,37.50498454],[127.10802904,37.50486133],[127.10791732,37.50475334],[127.10778119,37.50466472],[127.10762589,37.50459886],[127.10745737,37.50455831],[127.10728212,37.50454462],[127.10710686,37.50455831],[127.10693835,37.50459886],[127.10678304,37.50466472],[127.10664691,37.50475334],[127.1065352,37.50486133],[127.10645218,37.50498454],[127.10640106,37.50511822],[127.1063838,37.50525725],[127.10640106,37.50539628],[127.10645218,37.50552996],[127.1065352,37.50565317],[127.10664691,37.50576116],[127.10678304,37.50584978],[127.10693835,37.50591563],[127.10710686,37.50595619],[127.10728212,37.50596988],[127.10745737,37.50595619],[127.10762589,37.50591563],[127.10778119,37.50584978],[127.10791732,37.50576116],[127.10802904,37.50565317],[127.10811205,37.50552996],[127.10816317,37.50539628],[127.10818043,37.50525725]]]}"
6647339,2020083,1171010800,11710008  ,서울특별시 송파구8,서울특별시 송파구 문정동(탄천길사거리 부근),8,17,0,3,13,1,127.116962,37.47967231,"{""type"":""Polygon"",""coordinates"":[[[127.11786031,37.47967231],[127.11784305,37.47953324],[127.11779193,37.47939951],[127.11770891,37.47927626],[127.1175972,37.47916823],[127.11746107,37.47907958],[127.11730576,37.4790137],[127.11713724,37.47897313],[127.11696199,37.47895943],[127.11678674,37.47897313],[127.11661822,37.4790137],[127.11646291,37.47907958],[127.11632679,37.47916823],[127.11621507,37.47927626],[127.11613206,37.47939951],[127.11608094,37.47953324],[127.11606368,37.47967231],[127.11608094,37.47981139],[127.11613206,37.47994512],[127.11621507,37.48006836],[127.11632679,37.48017639],[127.11646291,37.48026505],[127.11661822,37.48033092],[127.11678674,37.48037149],[127.11696199,37.48038519],[127.11713724,37.48037149],[127.11730576,37.48033092],[127.11746107,37.48026505],[127.1175972,37.48017639],[127.11770891,37.48006836],[127.11779193,37.47994512],[127.11784305,37.47981139],[127.11786031,37.47967231]]]}"
6647334,2020083,1171010100,11710009  ,서울특별시 송파구9,서울특별시 송파구 잠실동(삼전사거리 부근),6,9,0,5,3,1,127.0874188,37.50445944,"{""type"":""Polygon"",""coordinates"":[[[127.08831707,37.50445944],[127.08829981,37.50432041],[127.08824869,37.50418673],[127.08816568,37.50406352],[127.08805396,37.50395553],[127.08791783,37.5038669],[127.08776253,37.50380105],[127.08759401,37.50376049],[127.08741876,37.5037468],[127.08724351,37.50376049],[127.08707499,37.50380105],[127.08691968,37.5038669],[127.08678355,37.50395553],[127.08667184,37.50406352],[127.08658882,37.50418673],[127.0865377,37.50432041],[127.08652044,37.50445944],[127.0865377,37.50459847],[127.08658882,37.50473216],[127.08667184,37.50485536],[127.08678355,37.50496335],[127.08691968,37.50505198],[127.08707499,37.50511783],[127.08724351,37.50515839],[127.08741876,37.50517208],[127.08759401,37.50515839],[127.08776253,37.50511783],[127.08791783,37.50505198],[127.08805396,37.50496335],[127.08816568,37.50485536],[127.08824869,37.50473216],[127.08829981,37.50459847],[127.08831707,37.50445944]]]}"
6647317,2020083,1171010700,11710010  ,서울특별시 송파구10,서울특별시 송파구 가락동(가락시장역 부근),6,7,0,5,2,0,127.1180392,37.49246615,"{""type"":""Polygon"",""coordinates"":[[[127.11893752,37.49246615],[127.11892026,37.4923271],[127.11886914,37.49219339],[127.11878613,37.49207016],[127.11867441,37.49196215],[127.11853828,37.49187351],[127.11838298,37.49180765],[127.11821446,37.49176709],[127.11803921,37.49175339],[127.11786395,37.49176709],[127.11769544,37.49180765],[127.11754013,37.49187351],[127.117404,37.49196215],[127.11729228,37.49207016],[127.11720927,37.49219339],[127.11715815,37.4923271],[127.11714089,37.49246615],[127.11715815,37.4926052],[127.11720927,37.49273891],[127.11729228,37.49286213],[127.117404,37.49297014],[127.11754013,37.49305878],[127.11769544,37.49312464],[127.11786395,37.4931652],[127.11803921,37.4931789],[127.11821446,37.4931652],[127.11838298,37.49312464],[127.11853828,37.49305878],[127.11867441,37.49297014],[127.11878613,37.49286213],[127.11886914,37.49273891],[127.11892026,37.4926052],[127.11893752,37.49246615]]]}"
6647291,2020083,1171010700,11710011  ,서울특별시 송파구11,서울특별시 송파구 가락동(신가초교앞 부근),6,10,0,3,7,0,127.1186784,37.50024697,"{""type"":""Polygon"",""coordinates"":[[[127.1195767,37.50024697],[127.11955944,37.50010793],[127.11950832,37.49997424],[127.1194253,37.49985102],[127.11931359,37.49974303],[127.11917746,37.49965439],[127.11902215,37.49958854],[127.11885364,37.49954798],[127.11867838,37.49953429],[127.11850313,37.49954798],[127.11833461,37.49958854],[127.11817931,37.49965439],[127.11804318,37.49974303],[127.11793146,37.49985102],[127.11784845,37.49997424],[127.11779733,37.50010793],[127.11778007,37.50024697],[127.11779733,37.500386],[127.11784845,37.5005197],[127.11793146,37.50064291],[127.11804318,37.50075091],[127.11817931,37.50083954],[127.11833461,37.50090539],[127.11850313,37.50094595],[127.11867838,37.50095964],[127.11885364,37.50094595],[127.11902215,37.50090539],[127.11917746,37.50083954],[127.11931359,37.50075091],[127.1194253,37.50064291],[127.11950832,37.5005197],[127.11955944,37.500386],[127.1195767,37.50024697]]]}"
6647293,2020083,1171011200,11710012  ,서울특별시 송파구12,서울특별시 송파구 오금동(송파우체국 부근),6,7,0,2,3,2,127.1283536,37.50208954,"{""type"":""Polygon"",""coordinates"":[[[127.12925189,37.50208954],[127.12923463,37.50195051],[127.12918351,37.50181682],[127.1291005,37.5016936],[127.12898878,37.50158561],[127.12885265,37.50149698],[127.12869734,37.50143112],[127.12852883,37.50139057],[127.12835357,37.50137687],[127.12817832,37.50139057],[127.1280098,37.50143112],[127.1278545,37.50149698],[127.12771837,37.50158561],[127.12760665,37.5016936],[127.12752364,37.50181682],[127.12747252,37.50195051],[127.12745526,37.50208954],[127.12747252,37.50222857],[127.12752364,37.50236226],[127.12760665,37.50248547],[127.12771837,37.50259347],[127.1278545,37.50268209],[127.1280098,37.50274795],[127.12817832,37.5027885],[127.12835357,37.5028022],[127.12852883,37.5027885],[127.12869734,37.50274795],[127.12885265,37.50268209],[127.12898878,37.50259347],[127.1291005,37.50248547],[127.12918351,37.50236226],[127.12923463,37.50222857],[127.12925189,37.50208954]]]}"
6647132,2020083,1171010700,11710013  ,서울특별시 송파구13,서울특별시 송파구 가락동(광평교 부근),6,12,0,1,8,3,127.1091396,37.4896969,"{""type"":""Polygon"",""coordinates"":[[[127.11003787,37.4896969],[127.11002061,37.48955784],[127.10996949,37.48942413],[127.10988648,37.4893009],[127.10977476,37.48919288],[127.10963864,37.48910424],[127.10948333,37.48903837],[127.10931481,37.48899781],[127.10913956,37.48898411],[127.10896431,37.48899781],[127.10879579,37.48903837],[127.10864048,37.48910424],[127.10850435,37.48919288],[127.10839264,37.4893009],[127.10830962,37.48942413],[127.1082585,37.48955784],[127.10824124,37.4896969],[127.1082585,37.48983595],[127.10830962,37.48996967],[127.10839264,37.4900929],[127.10850435,37.49020091],[127.10864048,37.49028955],[127.10879579,37.49035542],[127.10896431,37.49039598],[127.10913956,37.49040967],[127.10931481,37.49039598],[127.10948333,37.49035542],[127.10963864,37.49028955],[127.10977476,37.49020091],[127.10988648,37.4900929],[127.10996949,37.48996967],[127.11002061,37.48983595],[127.11003787,37.4896969]]]}"
6647124,2020083,1171010900,11710014  ,서울특별시 송파구14,서울특별시 송파구 장지동(화훼마을 부근),6,10,0,0,8,2,127.1266933,37.4696983,"{""type"":""Polygon"",""coordinates"":[[[127.12759159,37.4696983],[127.12757432,37.46955921],[127.12752321,37.46942546],[127.12744019,37.4693022],[127.12732848,37.46919416],[127.12719235,37.46910549],[127.12703704,37.4690396],[127.12686852,37.46899903],[127.12669327,37.46898533],[127.12651802,37.46899903],[127.1263495,37.4690396],[127.12619419,37.46910549],[127.12605807,37.46919416],[127.12594635,37.4693022],[127.12586334,37.46942546],[127.12581222,37.46955921],[127.12579495,37.4696983],[127.12581222,37.4698374],[127.12586334,37.46997114],[127.12594635,37.47009441],[127.12605807,37.47020245],[127.12619419,37.47029111],[127.1263495,37.470357],[127.12651802,37.47039757],[127.12669327,37.47041127],[127.12686852,37.47039757],[127.12703704,37.470357],[127.12719235,37.47029111],[127.12732848,37.47020245],[127.12744019,37.47009441],[127.12752321,37.46997114],[127.12757432,37.4698374],[127.12759159,37.4696983]]]}"
6647032,2020083,1174010500,11740001  ,서울특별시 강동구1,서울특별시 강동구 길동(생태공원앞 부근),10,15,1,5,9,0,127.1523975,37.53819908,"{""type"":""Polygon"",""coordinates"":[[[127.15329583,37.53819908],[127.15327857,37.53806012],[127.15322745,37.53792649],[127.15314444,37.53780334],[127.15303272,37.5376954],[127.15289659,37.53760681],[127.15274128,37.53754098],[127.15257277,37.53750045],[127.15239751,37.53748676],[127.15222226,37.53750045],[127.15205374,37.53754098],[127.15189844,37.53760681],[127.15176231,37.5376954],[127.15165059,37.53780334],[127.15156758,37.53792649],[127.15151646,37.53806012],[127.1514992,37.53819908],[127.15151646,37.53833805],[127.15156758,37.53847167],[127.15165059,37.53859482],[127.15176231,37.53870276],[127.15189844,37.53879135],[127.15205374,37.53885717],[127.15222226,37.53889771],[127.15239751,37.53891139],[127.15257277,37.53889771],[127.15274128,37.53885717],[127.15289659,37.53879135],[127.15303272,37.53870276],[127.15314444,37.53859482],[127.15322745,37.53847167],[127.15327857,37.53833805],[127.15329583,37.53819908]]]}"
6647404,2020083,1174010800,11740002  ,서울특별시 강동구2,서울특별시 강동구 성내동(천호사거리 부근),9,17,0,6,11,0,127.1233163,37.53863268,"{""type"":""Polygon"",""coordinates"":[[[127.12421463,37.53863268],[127.12419737,37.53849372],[127.12414625,37.53836009],[127.12406324,37.53823694],[127.12395152,37.538129],[127.12381539,37.53804042],[127.12366009,37.53797459],[127.12349157,37.53793406],[127.12331631,37.53792037],[127.12314106,37.53793406],[127.12297254,37.53797459],[127.12281724,37.53804042],[127.12268111,37.538129],[127.12256939,37.53823694],[127.12248638,37.53836009],[127.12243526,37.53849372],[127.122418,37.53863268],[127.12243526,37.53877165],[127.12248638,37.53890527],[127.12256939,37.53902842],[127.12268111,37.53913636],[127.12281724,37.53922495],[127.12297254,37.53929077],[127.12314106,37.53933131],[127.12331631,37.53934499],[127.12349157,37.53933131],[127.12366009,37.53929077],[127.12381539,37.53922495],[127.12395152,37.53913636],[127.12406324,37.53902842],[127.12414625,37.53890527],[127.12419737,37.53877165],[127.12421463,37.53863268]]]}"
6647203,2020083,1174010600,11740003  ,서울특별시 강동구3,서울특별시 강동구 둔촌동(둔촌사거리 부근),7,9,0,7,2,0,127.1341186,37.52165804,"{""type"":""Polygon"",""coordinates"":[[[127.1350169,37.52165804],[127.13499963,37.52151904],[127.13494852,37.52138538],[127.1348655,37.52126221],[127.13475379,37.52115424],[127.13461766,37.52106563],[127.13446235,37.52099979],[127.13429383,37.52095925],[127.13411858,37.52094556],[127.13394333,37.52095925],[127.13377481,37.52099979],[127.1336195,37.52106563],[127.13348338,37.52115424],[127.13337166,37.52126221],[127.13328865,37.52138538],[127.13323753,37.52151904],[127.13322026,37.52165804],[127.13323753,37.52179703],[127.13328865,37.52193069],[127.13337166,37.52205386],[127.13348338,37.52216183],[127.1336195,37.52225043],[127.13377481,37.52231627],[127.13394333,37.52235682],[127.13411858,37.52237051],[127.13429383,37.52235682],[127.13446235,37.52231627],[127.13461766,37.52225043],[127.13475379,37.52216183],[127.1348655,37.52205386],[127.13494852,37.52193069],[127.13499963,37.52179703],[127.1350169,37.52165804]]]}"
6647121,2020083,1174010500,11740004  ,서울특별시 강동구4,서울특별시 강동구 길동(길동사거리 부근),7,15,0,6,8,1,127.1384841,37.53393896,"{""type"":""Polygon"",""coordinates"":[[[127.13938246,37.53393896],[127.1393652,37.53379998],[127.13931408,37.53366635],[127.13923107,37.53354319],[127.13911935,37.53343524],[127.13898322,37.53334665],[127.13882792,37.53328082],[127.1386594,37.53324029],[127.13848415,37.5332266],[127.13830889,37.53324029],[127.13814038,37.53328082],[127.13798507,37.53334665],[127.13784894,37.53343524],[127.13773722,37.53354319],[127.13765421,37.53366635],[127.13760309,37.53379998],[127.13758583,37.53393896],[127.13760309,37.53407793],[127.13765421,37.53421157],[127.13773722,37.53433472],[127.13784894,37.53444267],[127.13798507,37.53453126],[127.13814038,37.53459709],[127.13830889,37.53463763],[127.13848415,37.53465131],[127.1386594,37.53463763],[127.13882792,37.53459709],[127.13898322,37.53453126],[127.13911935,37.53444267],[127.13923107,37.53433472],[127.13931408,37.53421157],[127.1393652,37.53407793],[127.13938246,37.53393896]]]}"
6647461,2020083,1174010800,11740005  ,서울특별시 강동구5,서울특별시 강동구 성내동(산경빌딩 부근),6,7,0,6,1,0,127.1286667,37.53708127,"{""type"":""Polygon"",""coordinates"":[[[127.12956501,37.53708127],[127.12954775,37.5369423],[127.12949663,37.53680867],[127.12941362,37.53668552],[127.1293019,37.53657758],[127.12916578,37.53648899],[127.12901047,37.53642316],[127.12884195,37.53638263],[127.1286667,37.53636894],[127.12849145,37.53638263],[127.12832293,37.53642316],[127.12816762,37.53648899],[127.12803149,37.53657758],[127.12791978,37.53668552],[127.12783676,37.53680867],[127.12778564,37.5369423],[127.12776838,37.53708127],[127.12778564,37.53722024],[127.12783676,37.53735387],[127.12791978,37.53747702],[127.12803149,37.53758496],[127.12816762,37.53767355],[127.12832293,37.53773937],[127.12849145,37.53777991],[127.1286667,37.53779359],[127.12884195,37.53777991],[127.12901047,37.53773937],[127.12916578,37.53767355],[127.1293019,37.53758496],[127.12941362,37.53747702],[127.12949663,37.53735387],[127.12954775,37.53722024],[127.12956501,37.53708127]]]}"
6647287,2020083,1174010800,11740006  ,서울특별시 강동구6,서울특별시 강동구 성내동(다성빌딩 부근),6,12,0,4,7,1,127.1287886,37.52391283,"{""type"":""Polygon"",""coordinates"":[[[127.12968688,37.52391283],[127.12966962,37.52377383],[127.1296185,37.52364018],[127.12953548,37.52351701],[127.12942377,37.52340905],[127.12928764,37.52332044],[127.12913233,37.5232546],[127.12896381,37.52321406],[127.12878856,37.52320037],[127.12861331,37.52321406],[127.12844479,37.5232546],[127.12828948,37.52332044],[127.12815336,37.52340905],[127.12804164,37.52351701],[127.12795863,37.52364018],[127.12790751,37.52377383],[127.12789025,37.52391283],[127.12790751,37.52405182],[127.12795863,37.52418547],[127.12804164,37.52430864],[127.12815336,37.52441661],[127.12828948,37.52450521],[127.12844479,37.52457105],[127.12861331,37.52461159],[127.12878856,37.52462528],[127.12896381,37.52461159],[127.12913233,37.52457105],[127.12928764,37.52450521],[127.12942377,37.52441661],[127.12953548,37.52430864],[127.1296185,37.52418547],[127.12966962,37.52405182],[127.12968688,37.52391283]]]}"
6647407,2020083,1174010800,11740007  ,서울특별시 강동구7,서울특별시 강동구 성내동(강동성심병원 부근),6,12,0,0,9,3,127.1341546,37.53514246,"{""type"":""Polygon"",""coordinates"":[[[127.13505289,37.53514246],[127.13503563,37.53500348],[127.13498451,37.53486985],[127.1349015,37.5347467],[127.13478978,37.53463875],[127.13465366,37.53455016],[127.13449835,37.53448433],[127.13432983,37.5344438],[127.13415458,37.53443011],[127.13397933,37.5344438],[127.13381081,37.53448433],[127.1336555,37.53455016],[127.13351937,37.53463875],[127.13340766,37.5347467],[127.13332464,37.53486985],[127.13327352,37.53500348],[127.13325626,37.53514246],[127.13327352,37.53528143],[127.13332464,37.53541506],[127.13340766,37.53553821],[127.13351937,37.53564616],[127.1336555,37.53573475],[127.13381081,37.53580058],[127.13397933,37.53584111],[127.13415458,37.5358548],[127.13432983,37.53584111],[127.13449835,37.53580058],[127.13465366,37.53573475],[127.13478978,37.53564616],[127.1349015,37.53553821],[127.13498451,37.53541506],[127.13503563,37.53528143],[127.13505289,37.53514246]]]}"
6647498,2020083,2623010300,26230001  ,부산광역시 부산진구1,부산광역시 부산진구 부전동(서면교차로 부근),17,27,0,12,15,0,129.0587303,35.15783733,"{""type"":""Polygon"",""coordinates"":[[[129.05962861,35.15783733],[129.05961135,35.15769405],[129.05956023,35.15755628],[129.05947722,35.1574293],[129.0593655,35.15731801],[129.05922937,35.15722667],[129.05907407,35.1571588],[129.05890555,35.15711701],[129.0587303,35.1571029],[129.05855504,35.15711701],[129.05838653,35.1571588],[129.05823122,35.15722667],[129.05809509,35.15731801],[129.05798337,35.1574293],[129.05790036,35.15755628],[129.05784924,35.15769405],[129.05783198,35.15783733],[129.05784924,35.15798062],[129.05790036,35.15811839],[129.05798337,35.15824536],[129.05809509,35.15835666],[129.05823122,35.15844799],[129.05838653,35.15851586],[129.05855504,35.15855765],[129.0587303,35.15857177],[129.05890555,35.15855765],[129.05907407,35.15851586],[129.05922937,35.15844799],[129.0593655,35.15835666],[129.05947722,35.15824536],[129.05956023,35.15811839],[129.05961135,35.15798062],[129.05962861,35.15783733]]]}"
6647502,2020083,2623010300,26230002  ,부산광역시 부산진구2,부산광역시 부산진구 부전동(부전사거리 부근),16,18,0,10,8,0,129.0547939,35.15751827,"{""type"":""Polygon"",""coordinates"":[[[129.05569225,35.15751827],[129.05567499,35.15737498],[129.05562387,35.15723721],[129.05554086,35.15711023],[129.05542914,35.15699894],[129.05529301,35.1569076],[129.05513771,35.15683973],[129.05496919,35.15679794],[129.05479394,35.15678383],[129.05461868,35.15679794],[129.05445017,35.15683973],[129.05429486,35.1569076],[129.05415873,35.15699894],[129.05404701,35.15711023],[129.053964,35.15723721],[129.05391288,35.15737498],[129.05389562,35.15751827],[129.05391288,35.15766155],[129.053964,35.15779932],[129.05404701,35.1579263],[129.05415873,35.15803759],[129.05429486,35.15812893],[129.05445017,35.1581968],[129.05461868,35.15823859],[129.05479394,35.1582527],[129.05496919,35.15823859],[129.05513771,35.1581968],[129.05529301,35.15812893],[129.05542914,35.15803759],[129.05554086,35.1579263],[129.05562387,35.15779932],[129.05567499,35.15766155],[129.05569225,35.15751827]]]}"
6647215,2020083,2623010400,26230003  ,부산광역시 부산진구3,부산광역시 부산진구 범천동(광무교북측 부근),15,25,0,7,17,1,129.0593155,35.1505358,"{""type"":""Polygon"",""coordinates"":[[[129.06021384,35.1505358],[129.06019658,35.1503925],[129.06014546,35.15025471],[129.06006244,35.15012773],[129.05995073,35.15001642],[129.0598146,35.14992508],[129.05965929,35.1498572],[129.05949077,35.1498154],[129.05931552,35.14980129],[129.05914027,35.1498154],[129.05897175,35.1498572],[129.05881644,35.14992508],[129.05868032,35.15001642],[129.0585686,35.15012773],[129.05848559,35.15025471],[129.05843447,35.1503925],[129.05841721,35.1505358],[129.05843447,35.15067909],[129.05848559,35.15081688],[129.0585686,35.15094386],[129.05868032,35.15105516],[129.05881644,35.15114651],[129.05897175,35.15121438],[129.05914027,35.15125618],[129.05931552,35.15127029],[129.05949077,35.15125618],[129.05965929,35.15121438],[129.0598146,35.15114651],[129.05995073,35.15105516],[129.06006244,35.15094386],[129.06014546,35.15081688],[129.06019658,35.15067909],[129.06021384,35.1505358]]]}"
6647521,2020083,2623010200,26230004  ,부산광역시 부산진구4,부산광역시 부산진구 전포동(문전교차로 부근),12,26,0,3,21,2,129.0649986,35.14979532,"{""type"":""Polygon"",""coordinates"":[[[129.06589696,35.14979532],[129.0658797,35.14965202],[129.06582858,35.14951423],[129.06574557,35.14938725],[129.06563385,35.14927594],[129.06549772,35.1491846],[129.06534241,35.14911672],[129.0651739,35.14907492],[129.06499864,35.14906081],[129.06482339,35.14907492],[129.06465487,35.14911672],[129.06449957,35.1491846],[129.06436344,35.14927594],[129.06425172,35.14938725],[129.06416871,35.14951423],[129.06411759,35.14965202],[129.06410033,35.14979532],[129.06411759,35.14993861],[129.06416871,35.1500764],[129.06425172,35.15020339],[129.06436344,35.15031469],[129.06449957,35.15040604],[129.06465487,35.15047391],[129.06482339,35.15051571],[129.06499864,35.15052982],[129.0651739,35.15051571],[129.06534241,35.15047391],[129.06549772,35.15040604],[129.06563385,35.15031469],[129.06574557,35.15020339],[129.06582858,35.1500764],[129.0658797,35.14993861],[129.06589696,35.14979532]]]}"
6647471,2020083,2623010200,26230005  ,부산광역시 부산진구5,부산광역시 부산진구 전포동(삼전교차로 부근),10,15,0,6,9,0,129.0651947,35.16347016,"{""type"":""Polygon"",""coordinates"":[[[129.06609306,35.16347016],[129.0660758,35.16332688],[129.06602468,35.16318912],[129.06594166,35.16306215],[129.06582995,35.16295087],[129.06569382,35.16285954],[129.06553851,35.16279167],[129.06536999,35.16274988],[129.06519474,35.16273577],[129.06501949,35.16274988],[129.06485097,35.16279167],[129.06469567,35.16285954],[129.06455954,35.16295087],[129.06444782,35.16306215],[129.06436481,35.16318912],[129.06431369,35.16332688],[129.06429643,35.16347016],[129.06431369,35.16361343],[129.06436481,35.16375119],[129.06444782,35.16387816],[129.06455954,35.16398944],[129.06469567,35.16408077],[129.06485097,35.16414864],[129.06501949,35.16419043],[129.06519474,35.16420454],[129.06536999,35.16419043],[129.06553851,35.16414864],[129.06569382,35.16408077],[129.06582995,35.16398944],[129.06594166,35.16387816],[129.06602468,35.16375119],[129.0660758,35.16361343],[129.06609306,35.16347016]]]}"
6647311,2020083,2623010100,26230006  ,부산광역시 부산진구6,부산광역시 부산진구 양정동(하마정사거리 부근),10,15,0,6,8,1,129.0676357,35.17509633,"{""type"":""Polygon"",""coordinates"":[[[129.06853403,35.17509633],[129.06851677,35.17495308],[129.06846565,35.17481534],[129.06838263,35.17468839],[129.06827092,35.17457712],[129.06813479,35.1744858],[129.06797948,35.17441794],[129.06781097,35.17437616],[129.06763571,35.17436205],[129.06746046,35.17437616],[129.06729194,35.17441794],[129.06713664,35.1744858],[129.06700051,35.17457712],[129.06688879,35.17468839],[129.06680578,35.17481534],[129.06675466,35.17495308],[129.0667374,35.17509633],[129.06675466,35.17523958],[129.06680578,35.17537733],[129.06688879,35.17550428],[129.06700051,35.17561554],[129.06713664,35.17570686],[129.06729194,35.17577471],[129.06746046,35.1758165],[129.06763571,35.17583061],[129.06781097,35.1758165],[129.06797948,35.17577471],[129.06813479,35.17570686],[129.06827092,35.17561554],[129.06838263,35.17550428],[129.06846565,35.17537733],[129.06851677,35.17523958],[129.06853403,35.17509633]]]}"
6647362,2020083,2623010800,26230007  ,부산광역시 부산진구7,부산광역시 부산진구 부암동(가야대로719 부근),10,20,0,5,14,1,129.0511502,35.157574,"{""type"":""Polygon"",""coordinates"":[[[129.05204848,35.157574],[129.05203121,35.15743072],[129.0519801,35.15729294],[129.05189708,35.15716597],[129.05178537,35.15705467],[129.05164924,35.15696334],[129.05149393,35.15689547],[129.05132541,35.15685367],[129.05115016,35.15683956],[129.05097491,35.15685367],[129.05080639,35.15689547],[129.05065108,35.15696334],[129.05051496,35.15705467],[129.05040324,35.15716597],[129.05032023,35.15729294],[129.05026911,35.15743072],[129.05025185,35.157574],[129.05026911,35.15771728],[129.05032023,35.15785506],[129.05040324,35.15798203],[129.05051496,35.15809332],[129.05065108,35.15818466],[129.05080639,35.15825253],[129.05097491,35.15829432],[129.05115016,35.15830843],[129.05132541,35.15829432],[129.05149393,35.15825253],[129.05164924,35.15818466],[129.05178537,35.15809332],[129.05189708,35.15798203],[129.0519801,35.15785506],[129.05203121,35.15771728],[129.05204848,35.157574]]]}"
6647188,2020083,2623010800,26230008  ,부산광역시 부산진구8,부산광역시 부산진구 부암동(진양삼거리 부근),8,20,0,5,12,3,129.0498179,35.16199992,"{""type"":""Polygon"",""coordinates"":[[[129.05071622,35.16199992],[129.05069896,35.16185664],[129.05064784,35.16171887],[129.05056483,35.16159191],[129.05045311,35.16148062],[129.05031699,35.16138929],[129.05016168,35.16132142],[129.04999316,35.16127963],[129.04981791,35.16126552],[129.04964266,35.16127963],[129.04947414,35.16132142],[129.04931883,35.16138929],[129.0491827,35.16148062],[129.04907099,35.16159191],[129.04898797,35.16171887],[129.04893685,35.16185664],[129.04891959,35.16199992],[129.04893685,35.16214319],[129.04898797,35.16228096],[129.04907099,35.16240792],[129.0491827,35.16251921],[129.04931883,35.16261054],[129.04947414,35.16267841],[129.04964266,35.1627202],[129.04981791,35.16273431],[129.04999316,35.1627202],[129.05016168,35.16267841],[129.05031699,35.16261054],[129.05045311,35.16251921],[129.05056483,35.16240792],[129.05064784,35.16228096],[129.05069896,35.16214319],[129.05071622,35.16199992]]]}"
