사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
220371,2014117,4717012100,471907003,경북 안동3,경상북도 안동시 당북동(제일생명사거리 부근),6,7,1,3,3,0,128.7207328,36.56359871,"{""type"":""Polygon"",""coordinates"":[[[128.7231026,36.5655103],[128.7227027,36.5657858],[128.7222543,36.5660075],[128.7217685,36.5661698],[128.7212571,36.5662689],[128.7207328,36.5663022],[128.7202085,36.5662689],[128.7196972,36.5661698],[128.7192113,36.5660075],[128.7187629,36.5657858],[128.718363,36.5655103],[128.7180215,36.5651877],[128.7177468,36.564826],[128.7175455,36.5644341],[128.7174228,36.5640216],[128.7173815,36.5635987],[128.7174228,36.5631758],[128.7175456,36.5627633],[128.7177468,36.5623713],[128.7180216,36.5620096],[128.7183632,36.5616871],[128.718763,36.5614116],[128.7192114,36.5611899],[128.7196973,36.5610276],[128.7202086,36.5609285],[128.7207328,36.5608953],[128.7212571,36.5609285],[128.7217684,36.5610276],[128.7222542,36.5611899],[128.7227026,36.5614116],[128.7231025,36.5616871],[128.723444,36.5620096],[128.7237188,36.5623713],[128.7239201,36.5627633],[128.7240428,36.5631758],[128.7240841,36.5635987],[128.7240429,36.5640216],[128.7239201,36.5644341],[128.7237189,36.564826],[128.7234441,36.5651877],[128.7231026,36.5655103]]]}"
220241,2014117,4725010600,471909001,경북 상주1,경상북도 상주시 서성동(중앙 사거리 부근),5,5,0,2,3,0,128.1592739,36.41683665,"{""type"":""Polygon"",""coordinates"":[[[128.1616393,36.4187483],[128.1612401,36.4190238],[128.1607926,36.4192455],[128.1603076,36.4194078],[128.1597972,36.4195069],[128.1592739,36.4195402],[128.1587507,36.4195069],[128.1582403,36.4194078],[128.1577553,36.4192455],[128.1573078,36.4190238],[128.1569086,36.4187483],[128.1565677,36.4184257],[128.1562935,36.418064],[128.1560927,36.417672],[128.1559701,36.4172595],[128.155929,36.4168366],[128.1559702,36.4164137],[128.1560927,36.4160012],[128.1562936,36.4156092],[128.1565679,36.4152475],[128.1569087,36.414925],[128.1573079,36.4146494],[128.1577554,36.4144278],[128.1582403,36.4142655],[128.1587507,36.4141664],[128.1592739,36.4141331],[128.1597972,36.4141664],[128.1603076,36.4142655],[128.1607925,36.4144278],[128.16124,36.4146494],[128.1616391,36.414925],[128.16198,36.4152475],[128.1622543,36.4156092],[128.1624552,36.4160012],[128.1625777,36.4164137],[128.1626189,36.4168366],[128.1625778,36.4172595],[128.1624552,36.417672],[128.1622544,36.418064],[128.1619801,36.4184257],[128.1616393,36.4187483]]]}"
220453,2014117,4721010400,471911001,경북 영주1,경상북도 영주시 휴천동(영주종합시장 부근),7,7,0,7,0,0,128.6195848,36.81424165,"{""type"":""Polygon"",""coordinates"":[[[128.6219623,36.8161532],[128.6215611,36.8164287],[128.6211112,36.8166503],[128.6206238,36.8168127],[128.6201108,36.8169117],[128.6195848,36.816945],[128.6190588,36.8169117],[128.6185458,36.8168127],[128.6180583,36.8166503],[128.6176085,36.8164287],[128.6172073,36.8161532],[128.6168647,36.8158306],[128.616589,36.8154689],[128.6163871,36.815077],[128.616264,36.8146645],[128.6162226,36.8142416],[128.616264,36.8138187],[128.6163872,36.8134062],[128.6165891,36.8130143],[128.6168648,36.8126526],[128.6172074,36.8123301],[128.6176086,36.8120546],[128.6180584,36.811833],[128.6185459,36.8116706],[128.6190588,36.8115716],[128.6195848,36.8115383],[128.6201107,36.8115716],[128.6206237,36.8116706],[128.6211111,36.811833],[128.621561,36.8120546],[128.6219622,36.8123301],[128.6223048,36.8126526],[128.6225805,36.8130143],[128.6227824,36.8134062],[128.6229056,36.8138187],[128.622947,36.8142416],[128.6229056,36.8146645],[128.6227824,36.815077],[128.6225806,36.8154689],[128.6223049,36.8158306],[128.6219623,36.8161532]]]}"
220320,2014117,4723011200,471913001,경북 영천1,경상북도 영천시 금노동((영천터미널앞교차로) 부근),4,4,0,3,1,0,128.9281747,35.96094548,"{""type"":""Polygon"",""coordinates"":[[[128.9305263,35.9628573],[128.9301295,35.9631328],[128.9296845,35.9633545],[128.9292024,35.9635169],[128.9286949,35.9636159],[128.9281747,35.9636492],[128.9276544,35.9636159],[128.927147,35.9635169],[128.9266648,35.9633545],[128.9262199,35.9631328],[128.925823,35.9628573],[128.9254841,35.9625347],[128.9252115,35.9621729],[128.9250118,35.9617809],[128.92489,35.9613684],[128.924849,35.9609454],[128.92489,35.9605225],[128.9250118,35.9601099],[128.9252116,35.959718],[128.9254842,35.9593562],[128.9258232,35.9590336],[128.92622,35.9587581],[128.9266649,35.9585364],[128.927147,35.9583741],[128.9276545,35.958275],[128.9281747,35.9582418],[128.9286949,35.958275],[128.9292023,35.9583741],[128.9296844,35.9585364],[128.9301294,35.9587581],[128.9305262,35.9590336],[128.9308651,35.9593562],[128.9311378,35.959718],[128.9313375,35.9601099],[128.9314594,35.9605225],[128.9315003,35.9609454],[128.9314594,35.9613684],[128.9313376,35.9617809],[128.9311379,35.9621729],[128.9308652,35.9625347],[128.9305263,35.9628573]]]}"
220357,2014117,4777031032,471916001,경북 영덕1,경상북도 영덕군 강구면(강구대교(서측) 부근),4,4,0,3,1,0,129.3796329,36.35889836,"{""type"":""Polygon"",""coordinates"":[[[129.3819965,36.36081],[129.3815977,36.3610856],[129.3811505,36.3613072],[129.3806659,36.3614696],[129.3801558,36.3615686],[129.3796329,36.3616019],[129.37911,36.3615686],[129.3786,36.3614696],[129.3781154,36.3613072],[129.3776682,36.3610856],[129.3772694,36.36081],[129.3769288,36.3604874],[129.3766547,36.3601257],[129.376454,36.3597338],[129.3763316,36.3593212],[129.3762905,36.3588983],[129.3763316,36.3584754],[129.3764541,36.3580629],[129.3766548,36.3576709],[129.3769289,36.3573092],[129.3772695,36.3569866],[129.3776683,36.3567111],[129.3781155,36.3564895],[129.3786001,36.3563271],[129.3791101,36.3562281],[129.3796329,36.3561948],[129.3801558,36.3562281],[129.3806658,36.3563271],[129.3811504,36.3564895],[129.3815976,36.3567111],[129.3819964,36.3569866],[129.382337,36.3573092],[129.3826111,36.3576709],[129.3828118,36.3580629],[129.3829343,36.3584754],[129.3829754,36.3588983],[129.3829343,36.3593212],[129.3828119,36.3597338],[129.3826112,36.3601257],[129.3823371,36.3604874],[129.3819965,36.36081]]]}"
220328,2014117,4719010100,471930001,경북 구미1,경상북도 구미시 원평동(스파크PC게임방 부근),4,4,0,3,1,0,128.3435323,36.12462914,"{""type"":""Polygon"",""coordinates"":[[[128.3458888,36.1265409],[128.3454911,36.1268164],[128.3450452,36.1270381],[128.3445621,36.1272004],[128.3440536,36.1272995],[128.3435323,36.1273328],[128.3430109,36.1272995],[128.3425024,36.1272004],[128.3420193,36.1270381],[128.3415734,36.1268164],[128.3411757,36.1265409],[128.3408361,36.1262183],[128.3405629,36.1258565],[128.3403628,36.1254646],[128.3402407,36.125052],[128.3401997,36.1246291],[128.3402408,36.1242061],[128.3403629,36.1237936],[128.340563,36.1234017],[128.3408362,36.1230399],[128.3411759,36.1227173],[128.3415735,36.1224418],[128.3420194,36.1222202],[128.3425025,36.1220578],[128.343011,36.1219588],[128.3435323,36.1219255],[128.3440536,36.1219588],[128.344562,36.1220578],[128.3450452,36.1222202],[128.345491,36.1224418],[128.3458887,36.1227173],[128.3462283,36.1230399],[128.3465015,36.1234017],[128.3467017,36.1237936],[128.3468237,36.1242061],[128.3468648,36.1246291],[128.3468238,36.125052],[128.3467017,36.1254646],[128.3465016,36.1258565],[128.3462284,36.1262183],[128.3458888,36.1265409]]]}"
220228,2014117,4719012200,471930002,경북 구미2,경상북도 구미시 인의동(조이풀 뷔페 부근),4,4,0,3,1,0,128.4292898,36.09594025,"{""type"":""Polygon"",""coordinates"":[[[128.4316455,36.097852],[128.431248,36.0981275],[128.4308023,36.0983492],[128.4303193,36.0985116],[128.429811,36.0986106],[128.4292898,36.0986439],[128.4287687,36.0986106],[128.4282604,36.0985116],[128.4277774,36.0983492],[128.4273317,36.0981275],[128.4269342,36.097852],[128.4265947,36.0975294],[128.4263216,36.0971676],[128.4261215,36.0967757],[128.4259995,36.0963631],[128.4259585,36.0959402],[128.4259996,36.0955173],[128.4261216,36.0951047],[128.4263217,36.0947128],[128.4265948,36.094351],[128.4269343,36.0940284],[128.4273318,36.0937529],[128.4277775,36.0935313],[128.4282604,36.0933689],[128.4287687,36.0932699],[128.4292898,36.0932366],[128.429811,36.0932699],[128.4303192,36.0933689],[128.4308022,36.0935313],[128.4312479,36.0937529],[128.4316454,36.0940284],[128.4319849,36.094351],[128.432258,36.0947128],[128.4324581,36.0951047],[128.4325801,36.0955173],[128.4326212,36.0959402],[128.4325802,36.0963631],[128.4324582,36.0967757],[128.4322581,36.0971676],[128.431985,36.0975294],[128.4316455,36.097852]]]}"
220417,2014117,4812510400,482002001,경남 마산중부1,경상남도 창원시 마산합포구 남성동((국민은행앞교차로) 부근),9,9,1,7,1,0,128.5769606,35.20470112,"{""type"":""Polygon"",""coordinates"":[[[128.5792902,35.2066132],[128.5788971,35.2068887],[128.5784563,35.2071104],[128.5779787,35.2072728],[128.577476,35.2073719],[128.5769606,35.2074052],[128.5764452,35.2073719],[128.5759425,35.2072728],[128.5754649,35.2071104],[128.5750241,35.2068887],[128.574631,35.2066132],[128.5742952,35.2062905],[128.5740251,35.2059287],[128.5738273,35.2055367],[128.5737066,35.2051241],[128.5736661,35.2047011],[128.5737067,35.2042781],[128.5738274,35.2038655],[128.5740252,35.2034735],[128.5742953,35.2031117],[128.5746311,35.202789],[128.5750242,35.2025135],[128.575465,35.2022918],[128.5759426,35.2021294],[128.5764452,35.2020303],[128.5769606,35.2019971],[128.577476,35.2020303],[128.5779786,35.2021294],[128.5784562,35.2022918],[128.578897,35.2025135],[128.5792901,35.202789],[128.5796259,35.2031117],[128.579896,35.2034735],[128.5800939,35.2038655],[128.5802146,35.2042781],[128.5802551,35.2047011],[128.5802146,35.2051241],[128.5800939,35.2055367],[128.5798961,35.2059287],[128.579626,35.2062905],[128.5792902,35.2066132]]]}"
220289,2014117,4817011900,482003001,경남 진주1,경상남도 진주시 상대동(전화국사거리 부근),8,8,2,6,0,0,128.1172317,35.18521498,"{""type"":""Polygon"",""coordinates"":[[[128.1195608,35.187127],[128.1191678,35.1874026],[128.1187271,35.1876243],[128.1182495,35.1877867],[128.117747,35.1878858],[128.1172317,35.187919],[128.1167164,35.1878858],[128.1162138,35.1877867],[128.1157363,35.1876243],[128.1152956,35.1874026],[128.1149026,35.187127],[128.114567,35.1868044],[128.1142969,35.1864426],[128.1140991,35.1860505],[128.1139785,35.1856379],[128.113938,35.1852149],[128.1139785,35.1847919],[128.1140992,35.1843793],[128.114297,35.1839873],[128.1145671,35.1836255],[128.1149027,35.1833029],[128.1152957,35.1830273],[128.1157364,35.1828056],[128.1162139,35.1826433],[128.1167165,35.1825442],[128.1172317,35.1825109],[128.1177469,35.1825442],[128.1182495,35.1826433],[128.118727,35.1828056],[128.1191677,35.1830273],[128.1195607,35.1833029],[128.1198963,35.1836255],[128.1201664,35.1839873],[128.1203642,35.1843793],[128.1204849,35.1847919],[128.1205254,35.1852149],[128.1204849,35.1856379],[128.1203643,35.1860505],[128.1201665,35.1864426],[128.1198964,35.1868044],[128.1195608,35.187127]]]}"
220472,2014117,4817012600,482003002,경남 진주2,경상남도 진주시 평거동(평거119안전센터 부근),7,7,0,6,1,0,128.0604651,35.17390606,"{""type"":""Polygon"",""coordinates"":[[[128.0627939,35.1758181],[128.0624009,35.1760937],[128.0619603,35.1763154],[128.0614828,35.1764778],[128.0609803,35.1765768],[128.0604651,35.1766101],[128.0599499,35.1765768],[128.0594474,35.1764778],[128.05897,35.1763154],[128.0585293,35.1760937],[128.0581364,35.1758181],[128.0578008,35.1754954],[128.0575308,35.1751336],[128.057333,35.1747416],[128.0572124,35.174329],[128.0571719,35.173906],[128.0572124,35.173483],[128.0573331,35.1730704],[128.0575308,35.1726784],[128.0578009,35.1723166],[128.0581365,35.171994],[128.0585294,35.1717184],[128.0589701,35.1714967],[128.0594475,35.1713343],[128.05995,35.1712353],[128.0604651,35.171202],[128.0609803,35.1712353],[128.0614828,35.1713343],[128.0619602,35.1714967],[128.0624008,35.1717184],[128.0627938,35.171994],[128.0631294,35.1723166],[128.0633994,35.1726784],[128.0635972,35.1730704],[128.0637179,35.173483],[128.0637584,35.173906],[128.0637179,35.174329],[128.0635973,35.1747416],[128.0633995,35.1751336],[128.0631295,35.1754954],[128.0627939,35.1758181]]]}"
220427,2014117,4817010800,482003003,경남 진주3,경상남도 진주시 인사동(오죽광장 부근),7,7,0,5,1,1,128.0699258,35.19372904,"{""type"":""Polygon"",""coordinates"":[[[128.0722551,35.1956411],[128.0718621,35.1959167],[128.0714213,35.1961384],[128.0709438,35.1963008],[128.0704411,35.1963998],[128.0699258,35.1964331],[128.0694105,35.1963998],[128.0689079,35.1963008],[128.0684303,35.1961384],[128.0679896,35.1959167],[128.0675965,35.1956411],[128.0672608,35.1953184],[128.0669907,35.1949566],[128.0667929,35.1945646],[128.0666723,35.194152],[128.0666317,35.193729],[128.0666723,35.193306],[128.066793,35.1928934],[128.0669908,35.1925014],[128.0672609,35.1921396],[128.0675966,35.191817],[128.0679897,35.1915414],[128.0684304,35.1913197],[128.0689079,35.1911573],[128.0694105,35.1910583],[128.0699258,35.191025],[128.0704411,35.1910583],[128.0709437,35.1911573],[128.0714213,35.1913197],[128.071862,35.1915414],[128.072255,35.191817],[128.0725907,35.1921396],[128.0728608,35.1925014],[128.0730586,35.1928934],[128.0731793,35.193306],[128.0732199,35.193729],[128.0731794,35.194152],[128.0730587,35.1945646],[128.0728609,35.1949566],[128.0725908,35.1953184],[128.0722551,35.1956411]]]}"
220344,2014117,4817010500,482003004,경남 진주4,경상남도 진주시 본성동(중안초등학교 부근),5,5,0,4,1,0,128.0783285,35.19120562,"{""type"":""Polygon"",""coordinates"":[[[128.0806578,35.1931177],[128.0802647,35.1933932],[128.079824,35.193615],[128.0793464,35.1937773],[128.0788438,35.1938764],[128.0783285,35.1939097],[128.0778132,35.1938764],[128.0773106,35.1937773],[128.076833,35.193615],[128.0763923,35.1933932],[128.0759993,35.1931177],[128.0756636,35.192795],[128.0753935,35.1924332],[128.0751957,35.1920412],[128.0750751,35.1916286],[128.0750345,35.1912056],[128.0750751,35.1907826],[128.0751958,35.19037],[128.0753936,35.189978],[128.0756637,35.1896162],[128.0759994,35.1892935],[128.0763924,35.189018],[128.0768331,35.1887963],[128.0773106,35.1886339],[128.0778132,35.1885348],[128.0783285,35.1885016],[128.0788438,35.1885348],[128.0793464,35.1886339],[128.0798239,35.1887963],[128.0802646,35.189018],[128.0806576,35.1892935],[128.0809933,35.1896162],[128.0812634,35.189978],[128.0814612,35.19037],[128.0815819,35.1907826],[128.0816225,35.1912056],[128.0815819,35.1916286],[128.0814613,35.1920412],[128.0812635,35.1924332],[128.0809934,35.192795],[128.0806578,35.1931177]]]}"
220319,2014117,4817011400,482003005,경남 진주5,경상남도 진주시 상봉동(봉곡광장사거리 부근),4,4,0,4,0,0,128.0760352,35.1972715,"{""type"":""Polygon"",""coordinates"":[[[128.0783646,35.1991835],[128.0779716,35.1994591],[128.0775308,35.1996808],[128.0770532,35.1998432],[128.0765506,35.1999423],[128.0760352,35.1999756],[128.0755199,35.1999423],[128.0750172,35.1998432],[128.0745396,35.1996808],[128.0740989,35.1994591],[128.0737058,35.1991835],[128.0733701,35.1988609],[128.0731,35.1984991],[128.0729022,35.1981071],[128.0727815,35.1976945],[128.072741,35.1972715],[128.0727816,35.1968484],[128.0729023,35.1964359],[128.0731001,35.1960438],[128.0733702,35.1956821],[128.0737059,35.1953594],[128.074099,35.1950839],[128.0745397,35.1948622],[128.0750173,35.1946998],[128.0755199,35.1946007],[128.0760352,35.1945674],[128.0765505,35.1946007],[128.0770532,35.1946998],[128.0775307,35.1948622],[128.0779715,35.1950839],[128.0783645,35.1953594],[128.0787002,35.1956821],[128.0789703,35.1960438],[128.0791682,35.1964359],[128.0792889,35.1968484],[128.0793294,35.1972715],[128.0792889,35.1976945],[128.0791682,35.1981071],[128.0789704,35.1984991],[128.0787003,35.1988609],[128.0783646,35.1991835]]]}"
220420,2014117,4822010200,482006001,경남 통영1,경상남도 통영시 서호동(엘칸토 부근),7,7,2,4,1,0,128.4209127,34.84228608,"{""type"":""Polygon"",""coordinates"":[[[128.4232321,34.8441982],[128.4228407,34.8444738],[128.4224019,34.8446956],[128.4219263,34.8448579],[128.4214258,34.844957],[128.4209127,34.8449903],[128.4203996,34.844957],[128.4198991,34.8448579],[128.4194236,34.8446956],[128.4189847,34.8444738],[128.4185933,34.8441982],[128.4182591,34.8438756],[128.4179902,34.8435137],[128.4177932,34.8431217],[128.4176731,34.8427091],[128.4176327,34.842286],[128.4176731,34.841863],[128.4177933,34.8414504],[128.4179902,34.8410584],[128.4182592,34.8406966],[128.4185935,34.8403739],[128.4189848,34.8400983],[128.4194237,34.8398766],[128.4198992,34.8397142],[128.4203996,34.8396152],[128.4209127,34.8395819],[128.4214258,34.8396152],[128.4219263,34.8397142],[128.4224018,34.8398766],[128.4228406,34.8400983],[128.423232,34.8403739],[128.4235663,34.8406966],[128.4238352,34.8410584],[128.4240322,34.8414504],[128.4241523,34.841863],[128.4241927,34.842286],[128.4241524,34.8427091],[128.4240322,34.8431217],[128.4238353,34.8435137],[128.4235664,34.8438756],[128.4232321,34.8441982]]]}"
220431,2014117,4822010900,482006002,경남 통영2,경상남도 통영시 정량동(동호노인정 부근),6,6,0,4,2,0,128.429832,34.84453723,"{""type"":""Polygon"",""coordinates"":[[[128.4321514,34.8464494],[128.43176,34.846725],[128.4313212,34.8469467],[128.4308456,34.8471091],[128.4303451,34.8472082],[128.429832,34.8472414],[128.4293189,34.8472082],[128.4288184,34.8471091],[128.4283428,34.8469467],[128.4279039,34.846725],[128.4275126,34.8464494],[128.4271783,34.8461267],[128.4269094,34.8457649],[128.4267124,34.8453728],[128.4265923,34.8449602],[128.4265519,34.8445372],[128.4265923,34.8441142],[128.4267125,34.8437015],[128.4269094,34.8433095],[128.4271784,34.8429477],[128.4275127,34.842625],[128.4279041,34.8423495],[128.4283429,34.8421277],[128.4288184,34.8419654],[128.4293189,34.8418663],[128.429832,34.841833],[128.4303451,34.8418663],[128.4308456,34.8419654],[128.4313211,34.8421277],[128.4317599,34.8423495],[128.4321513,34.842625],[128.4324856,34.8429477],[128.4327545,34.8433095],[128.4329515,34.8437015],[128.4330717,34.8441142],[128.4331121,34.8445372],[128.4330717,34.8449602],[128.4329516,34.8453728],[128.4327546,34.8457649],[128.4324857,34.8461267],[128.4321514,34.8464494]]]}"
220372,2014117,4822034024,482006003,경남 통영3,경상남도 통영시 광도면(한선파라타운 부근),5,5,0,3,2,0,128.4206296,34.87798631,"{""type"":""Polygon"",""coordinates"":[[[128.42295,34.8798984],[128.4225585,34.880174],[128.4221194,34.8803958],[128.4216437,34.8805582],[128.421143,34.8806572],[128.4206296,34.8806905],[128.4201163,34.8806572],[128.4196156,34.8805582],[128.4191399,34.8803958],[128.4187008,34.880174],[128.4183093,34.8798984],[128.4179749,34.8795758],[128.4177058,34.879214],[128.4175088,34.8788219],[128.4173886,34.8784093],[128.4173482,34.8779863],[128.4173886,34.8775632],[128.4175088,34.8771506],[128.4177059,34.8767586],[128.417975,34.8763968],[128.4183094,34.8760741],[128.4187009,34.8757985],[128.4191399,34.8755768],[128.4196157,34.8754145],[128.4201163,34.8753154],[128.4206296,34.8752821],[128.421143,34.8753154],[128.4216436,34.8754145],[128.4221193,34.8755768],[128.4225584,34.8757985],[128.4229499,34.8760741],[128.4232843,34.8763968],[128.4235534,34.8767586],[128.4237504,34.8771506],[128.4238707,34.8775632],[128.4239111,34.8779863],[128.4238707,34.8784093],[128.4237505,34.8788219],[128.4235535,34.879214],[128.4232844,34.8795758],[128.42295,34.8798984]]]}"
220394,2014117,4822011100,482006004,경남 통영4,경상남도 통영시 무전동(무전사거리 부근),4,4,0,4,0,0,128.4285023,34.85793811,"{""type"":""Polygon"",""coordinates"":[[[128.4308221,34.8598503],[128.4304307,34.8601258],[128.4299917,34.8603476],[128.4295161,34.86051],[128.4290155,34.860609],[128.4285023,34.8606423],[128.4279891,34.860609],[128.4274885,34.86051],[128.4270129,34.8603476],[128.4265739,34.8601258],[128.4261825,34.8598503],[128.4258482,34.8595276],[128.4255792,34.8591658],[128.4253822,34.8587737],[128.425262,34.8583611],[128.4252217,34.8579381],[128.4252621,34.857515],[128.4253823,34.8571024],[128.4255793,34.8567104],[128.4258483,34.8563486],[128.4261826,34.8560259],[128.426574,34.8557503],[128.427013,34.8555286],[128.4274886,34.8553662],[128.4279891,34.8552672],[128.4285023,34.8552339],[128.4290155,34.8552672],[128.429516,34.8553662],[128.4299916,34.8555286],[128.4304306,34.8557503],[128.430822,34.8560259],[128.4311563,34.8563486],[128.4314253,34.8567104],[128.4316223,34.8571024],[128.4317425,34.857515],[128.4317829,34.8579381],[128.4317426,34.8583611],[128.4316224,34.8587737],[128.4314254,34.8591658],[128.4311564,34.8595276],[128.4308221,34.8598503]]]}"
220455,2014117,4822011000,482006005,경남 통영5,경상남도 통영시 북신동(북신사거리 부근),4,4,0,1,3,0,128.4295357,34.85264438,"{""type"":""Polygon"",""coordinates"":[[[128.4318554,34.8545565],[128.4314639,34.8548321],[128.431025,34.8550538],[128.4305494,34.8552162],[128.4300489,34.8553153],[128.4295357,34.8553486],[128.4290225,34.8553153],[128.428522,34.8552162],[128.4280464,34.8550538],[128.4276075,34.8548321],[128.427216,34.8545565],[128.4268817,34.8542338],[128.4266128,34.853872],[128.4264158,34.85348],[128.4262956,34.8530674],[128.4262553,34.8526443],[128.4262957,34.8522213],[128.4264159,34.8518087],[128.4266129,34.8514167],[128.4268818,34.8510549],[128.4272161,34.8507322],[128.4276076,34.8504566],[128.4280465,34.8502349],[128.428522,34.8500725],[128.4290225,34.8499735],[128.4295357,34.8499402],[128.4300489,34.8499735],[128.4305494,34.8500725],[128.4310249,34.8502349],[128.4314638,34.8504566],[128.4318553,34.8507322],[128.4321896,34.8510549],[128.4324585,34.8514167],[128.4326555,34.8518087],[128.4327757,34.8522213],[128.4328161,34.8526443],[128.4327758,34.8530674],[128.4326556,34.85348],[128.4324586,34.853872],[128.4321897,34.8542338],[128.4318554,34.8545565]]]}"
220526,2014117,4824010800,482007001,경남 사천1,경상남도 사천시 벌리동(삼천포농협-종합운동장),3,4,0,2,2,0,128.0865169,34.93928162,"{""type"":""Polygon"",""coordinates"":[[[128.088839,34.9411937],[128.0884472,34.9414693],[128.0880078,34.9416911],[128.0875317,34.9418534],[128.0870307,34.9419525],[128.0865169,34.9419858],[128.0860032,34.9419525],[128.0855021,34.9418534],[128.085026,34.9416911],[128.0845867,34.9414693],[128.0841948,34.9411937],[128.0838602,34.9408711],[128.0835909,34.9405093],[128.0833938,34.9401172],[128.0832735,34.9397046],[128.0832331,34.9392816],[128.0832735,34.9388586],[128.0833938,34.9384459],[128.083591,34.9380539],[128.0838603,34.9376921],[128.0841949,34.9373695],[128.0845868,34.9370939],[128.0850261,34.9368722],[128.0855022,34.9367098],[128.0860032,34.9366107],[128.0865169,34.9365774],[128.0870306,34.9366107],[128.0875317,34.9367098],[128.0880077,34.9368722],[128.0884471,34.9370939],[128.0888389,34.9373695],[128.0891736,34.9376921],[128.0894428,34.9380539],[128.0896401,34.9384459],[128.0897604,34.9388586],[128.0898008,34.9392816],[128.0897604,34.9397046],[128.0896401,34.9401172],[128.0894429,34.9405093],[128.0891737,34.9408711],[128.088839,34.9411937]]]}"
220527,2014117,4827010100,482008001,경남 밀양1,경상남도 밀양시 내일동(유니화장품마트 부근),2,4,0,1,3,0,128.7540211,35.49379198,"{""type"":""Polygon"",""coordinates"":[[[128.756359,35.4957039],[128.7559645,35.4959795],[128.7555221,35.4962012],[128.7550428,35.4963636],[128.7545383,35.4964626],[128.7540211,35.4964959],[128.7535038,35.4964626],[128.7529993,35.4963636],[128.75252,35.4962012],[128.7520776,35.4959795],[128.7516831,35.4957039],[128.7513462,35.4953813],[128.7510751,35.4950195],[128.7508766,35.4946275],[128.7507555,35.4942149],[128.7507148,35.4937919],[128.7507555,35.493369],[128.7508766,35.4929564],[128.7510752,35.4925644],[128.7513463,35.4922026],[128.7516832,35.49188],[128.7520777,35.4916044],[128.7525201,35.4913828],[128.7529994,35.4912204],[128.7535039,35.4911213],[128.7540211,35.4910881],[128.7545383,35.4911213],[128.7550427,35.4912204],[128.755522,35.4913828],[128.7559644,35.4916044],[128.7563589,35.49188],[128.7566958,35.4922026],[128.7569669,35.4925644],[128.7571655,35.4929564],[128.7572866,35.493369],[128.7573273,35.4937919],[128.7572866,35.4942149],[128.7571655,35.4946275],[128.756967,35.4950195],[128.7566959,35.4953813],[128.756359,35.4957039]]]}"
220423,2014117,4825010700,482009001,경남 김해중부1,경상남도 김해시 삼계동((분성동원로얄듀크앞교차로) 부근),5,5,0,3,2,0,128.8652035,35.26852561,"{""type"":""Polygon"",""coordinates"":[[[128.867535,35.2704376],[128.8671415,35.2707132],[128.8667004,35.2709349],[128.8662224,35.2710973],[128.8657193,35.2711964],[128.8652035,35.2712296],[128.8646877,35.2711964],[128.8641846,35.2710973],[128.8637066,35.2709349],[128.8632655,35.2707132],[128.862872,35.2704376],[128.862536,35.270115],[128.8622657,35.2697532],[128.8620677,35.2693612],[128.861947,35.2689486],[128.8619064,35.2685256],[128.861947,35.2681026],[128.8620678,35.26769],[128.8622658,35.267298],[128.8625361,35.2669362],[128.8628722,35.2666136],[128.8632656,35.266338],[128.8637067,35.2661163],[128.8641847,35.2659539],[128.8646877,35.2658549],[128.8652035,35.2658216],[128.8657193,35.2658549],[128.8662223,35.2659539],[128.8667003,35.2661163],[128.8671414,35.266338],[128.8675349,35.2666136],[128.8678709,35.2669362],[128.8681412,35.267298],[128.8683392,35.26769],[128.86846,35.2681026],[128.8685006,35.2685256],[128.86846,35.2689486],[128.8683393,35.2693612],[128.8681413,35.2697532],[128.867871,35.270115],[128.867535,35.2704376]]]}"
220354,2014117,4825010800,482009002,경남 김해중부2,경상남도 김해시 내동(연지1교사거리 부근),4,6,0,4,1,1,128.8703533,35.2444441,"{""type"":""Polygon"",""coordinates"":[[[128.8726841,35.2463561],[128.8722908,35.2466317],[128.8718498,35.2468534],[128.8713719,35.2470158],[128.870869,35.2471148],[128.8703533,35.2471481],[128.8698377,35.2471148],[128.8693348,35.2470158],[128.8688569,35.2468534],[128.8684159,35.2466317],[128.8680226,35.2463561],[128.8676867,35.2460335],[128.8674164,35.2456717],[128.8672185,35.2452797],[128.8670978,35.2448671],[128.8670572,35.2444441],[128.8670978,35.2440211],[128.8672186,35.2436085],[128.8674165,35.2432165],[128.8676868,35.2428547],[128.8680227,35.242532],[128.868416,35.2422565],[128.868857,35.2420348],[128.8693348,35.2418724],[128.8698377,35.2417733],[128.8703533,35.2417401],[128.870869,35.2417733],[128.8713719,35.2418724],[128.8718497,35.2420348],[128.8722907,35.2422565],[128.872684,35.242532],[128.8730199,35.2428547],[128.8732902,35.2432165],[128.8734881,35.2436085],[128.8736089,35.2440211],[128.8736495,35.2444441],[128.8736089,35.2448671],[128.8734882,35.2452797],[128.8732903,35.2456717],[128.87302,35.2460335],[128.8726841,35.2463561]]]}"
